target_index,target_concept,layer_index,layer_name,embedding_cosine,embedding_angle_degrees,target_embedding_norm,shifted_embedding_norm,residual_norm,relative_embedding_residual_norm,output_cosine,output_angle_degrees,target_output_norm,shifted_output_norm,output_residual_norm,relative_output_residual_norm
0,Adam Driver,2,down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v.weight,-0.0796293169260025,94.5672607421875,28.008241653442383,21.244125366210938,36.476497650146484,1.3023487329483032,0.19424855709075928,78.7991714477539,16.931669235229492,13.579432487487793,19.538633346557617,1.153969645500183
1,Adriana Lima,2,down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v.weight,-0.10574676096439362,96.0701904296875,27.91423225402832,21.777284622192383,37.175533294677734,1.3317769765853882,0.21267566084861755,77.7208023071289,15.874576568603516,13.960296630859375,18.778400421142578,1.1829229593276978
2,Amber Heard,2,down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v.weight,-0.04170729219913483,92.39034271240234,27.690156936645508,20.734241485595703,35.278106689453125,1.2740305662155151,0.3376735746860504,70.26480102539062,16.5426025390625,12.615002632141113,17.08394432067871,1.032724142074585
3,Amy Adams,2,down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v.weight,-0.08333494514226913,94.78028106689453,27.934131622314453,21.34515953063965,36.541893005371094,1.3081449270248413,0.2765997648239136,73.94263458251953,15.696959495544434,13.500601768493652,17.647310256958008,1.1242501735687256
4,Andrew Garfield,2,down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v.weight,-0.0915711373090744,95.2540054321289,27.900615692138672,21.51305389404297,36.75843811035156,1.3174777030944824,0.18319542706012726,79.44406127929688,17.364736557006836,13.446033477783203,19.919397354125977,1.1471177339553833
0,Adam Driver,3,down_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v.weight,-0.0796293169260025,94.5672607421875,28.008241653442383,21.244125366210938,36.476497650146484,1.3023487329483032,0.4227477014064789,64.9918212890625,15.875633239746094,12.400480270385742,15.471227645874023,0.9745266437530518
1,Adriana Lima,3,down_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v.weight,-0.10574676096439362,96.0701904296875,27.91423225402832,21.777284622192383,37.175533294677734,1.3317769765853882,0.3693918287754059,68.32188415527344,14.357219696044922,13.600703239440918,15.711392402648926,1.0943199396133423
2,Amber Heard,3,down_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v.weight,-0.04170729219913483,92.39034271240234,27.690156936645508,20.734241485595703,35.278106689453125,1.2740305662155151,0.3904428482055664,67.01793670654297,15.675552368164062,12.754541397094727,15.883174896240234,1.0132449865341187
3,Amy Adams,3,down_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v.weight,-0.08333494514226913,94.78028106689453,27.934131622314453,21.34515953063965,36.541893005371094,1.3081449270248413,0.3767014145851135,67.87049102783203,15.397963523864746,12.983729362487793,15.970346450805664,1.0371726751327515
4,Andrew Garfield,3,down_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v.weight,-0.0915711373090744,95.2540054321289,27.900615692138672,21.51305389404297,36.75843811035156,1.3174777030944824,0.3850741982460022,67.35165405273438,16.717288970947266,12.177716255187988,16.461437225341797,0.9846953749656677
0,Adam Driver,4,down_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v.weight,-0.0796293169260025,94.5672607421875,28.008241653442383,21.244125366210938,36.476497650146484,1.3023487329483032,-0.20123149454593658,101.6089859008789,26.14128303527832,18.938495635986328,35.231849670410156,1.347747564315796
1,Adriana Lima,4,down_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v.weight,-0.10574676096439362,96.0701904296875,27.91423225402832,21.777284622192383,37.175533294677734,1.3317769765853882,-0.2285526543855667,103.21187591552734,27.09110450744629,18.959156036376953,36.443904876708984,1.3452351093292236
2,Amber Heard,4,down_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v.weight,-0.04170729219913483,92.39034271240234,27.690156936645508,20.734241485595703,35.278106689453125,1.2740305662155151,-0.1346408873796463,97.73785400390625,26.58893585205078,17.571836471557617,33.786888122558594,1.2707122564315796
3,Amy Adams,4,down_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v.weight,-0.08333494514226913,94.78028106689453,27.934131622314453,21.34515953063965,36.541893005371094,1.3081449270248413,-0.20636425912380219,101.90937805175781,26.83545684814453,18.698810577392578,35.73360824584961,1.3315818309783936
4,Andrew Garfield,4,down_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v.weight,-0.0915711373090744,95.2540054321289,27.900615692138672,21.51305389404297,36.75843811035156,1.3174777030944824,-0.24203082919120789,104.00643157958984,27.76750373840332,18.93798828125,37.20524978637695,1.3398845195770264
0,Adam Driver,5,down_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v.weight,-0.0796293169260025,94.5672607421875,28.008241653442383,21.244125366210938,36.476497650146484,1.3023487329483032,-0.21289078891277313,102.29181671142578,26.46661376953125,20.077306747436523,36.46684646606445,1.3778432607650757
1,Adriana Lima,5,down_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v.weight,-0.10574676096439362,96.0701904296875,27.91423225402832,21.777284622192383,37.175533294677734,1.3317769765853882,-0.20500917732715607,101.83003234863281,27.44953155517578,19.422685623168945,36.73303985595703,1.3382028341293335
2,Amber Heard,5,down_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v.weight,-0.04170729219913483,92.39034271240234,27.690156936645508,20.734241485595703,35.278106689453125,1.2740305662155151,-0.14502890408039093,98.33895111083984,27.99980354309082,18.13968276977539,35.50154495239258,1.2679212093353271
3,Amy Adams,5,down_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v.weight,-0.08333494514226913,94.78028106689453,27.934131622314453,21.34515953063965,36.541893005371094,1.3081449270248413,-0.18522660434246063,100.67434692382812,27.279136657714844,19.167192459106445,36.12795639038086,1.3243805170059204
4,Andrew Garfield,5,down_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v.weight,-0.0915711373090744,95.2540054321289,27.900615692138672,21.51305389404297,36.75843811035156,1.3174777030944824,-0.27557504177093506,105.99628448486328,29.255680084228516,20.114240646362305,39.809608459472656,1.360748052597046
0,Adam Driver,6,up_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v.weight,-0.0796293169260025,94.5672607421875,28.008241653442383,21.244125366210938,36.476497650146484,1.3023487329483032,-0.3595990538597107,111.07557678222656,32.308494567871094,24.63730239868164,47.15201950073242,1.4594310522079468
1,Adriana Lima,6,up_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v.weight,-0.10574676096439362,96.0701904296875,27.91423225402832,21.777284622192383,37.175533294677734,1.3317769765853882,-0.3142305314540863,108.31436920166016,33.88746643066406,22.564741134643555,46.239463806152344,1.3645005226135254
2,Amber Heard,6,up_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v.weight,-0.04170729219913483,92.39034271240234,27.690156936645508,20.734241485595703,35.278106689453125,1.2740305662155151,-0.2891453802585602,106.80680084228516,34.473323822021484,21.84368324279785,45.83692169189453,1.3296345472335815
3,Amy Adams,6,up_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v.weight,-0.08333494514226913,94.78028106689453,27.934131622314453,21.34515953063965,36.541893005371094,1.3081449270248413,-0.3171940743923187,108.49332427978516,33.937957763671875,22.75429344177246,46.469764709472656,1.3692563772201538
4,Andrew Garfield,6,up_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v.weight,-0.0915711373090744,95.2540054321289,27.900615692138672,21.51305389404297,36.75843811035156,1.3174777030944824,-0.3811318874359131,112.40380859375,35.73455810546875,23.797096252441406,49.91465759277344,1.3968175649642944
0,Adam Driver,7,up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v.weight,-0.0796293169260025,94.5672607421875,28.008241653442383,21.244125366210938,36.476497650146484,1.3023487329483032,-0.421797513961792,114.9481201171875,37.35396957397461,28.613157272338867,55.818267822265625,1.494306206703186
1,Adriana Lima,7,up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v.weight,-0.10574676096439362,96.0701904296875,27.91423225402832,21.777284622192383,37.175533294677734,1.3317769765853882,-0.3791814148426056,112.28298950195312,38.598716735839844,26.61000633239746,54.560760498046875,1.4135382175445557
2,Amber Heard,7,up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v.weight,-0.04170729219913483,92.39034271240234,27.690156936645508,20.734241485595703,35.278106689453125,1.2740305662155151,-0.3776191473007202,112.18628692626953,41.80821990966797,25.224138259887695,56.39717102050781,1.3489493131637573
3,Amy Adams,7,up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v.weight,-0.08333494514226913,94.78028106689453,27.934131622314453,21.34515953063965,36.541893005371094,1.3081449270248413,-0.3667452931404114,111.51502990722656,37.36397171020508,26.80607032775879,53.378665924072266,1.428613305091858
4,Andrew Garfield,7,up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v.weight,-0.0915711373090744,95.2540054321289,27.900615692138672,21.51305389404297,36.75843811035156,1.3174777030944824,-0.45539239048957825,117.09017944335938,40.999755859375,28.533533096313477,59.67110061645508,1.4554014205932617
0,Adam Driver,8,up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v.weight,-0.0796293169260025,94.5672607421875,28.008241653442383,21.244125366210938,36.476497650146484,1.3023487329483032,-0.31047239899635315,108.08770751953125,33.28364181518555,25.528284072875977,47.82358169555664,1.4368494749069214
1,Adriana Lima,8,up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v.weight,-0.10574676096439362,96.0701904296875,27.91423225402832,21.777284622192383,37.175533294677734,1.3317769765853882,-0.2846492528915405,106.53788757324219,34.75141143798828,24.12897491455078,47.615478515625,1.3701739311218262
2,Amber Heard,8,up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v.weight,-0.04170729219913483,92.39034271240234,27.690156936645508,20.734241485595703,35.278106689453125,1.2740305662155151,-0.32827675342559814,109.16421508789062,37.63752365112305,24.235706329345703,51.018062591552734,1.3555105924606323
3,Amy Adams,8,up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v.weight,-0.08333494514226913,94.78028106689453,27.934131622314453,21.34515953063965,36.541893005371094,1.3081449270248413,-0.2772957682609558,106.098876953125,34.445335388183594,24.14948844909668,47.23355484008789,1.3712612390518188
4,Andrew Garfield,8,up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v.weight,-0.0915711373090744,95.2540054321289,27.900615692138672,21.51305389404297,36.75843811035156,1.3174777030944824,-0.39029860496520996,112.97307586669922,36.94839859008789,26.480201721191406,53.19889450073242,1.4398159980773926
0,Adam Driver,9,up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v.weight,-0.0796293169260025,94.5672607421875,28.008241653442383,21.244125366210938,36.476497650146484,1.3023487329483032,-0.11557763814926147,96.63694763183594,35.687042236328125,29.180612564086914,48.63939666748047,1.3629428148269653
1,Adriana Lima,9,up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v.weight,-0.10574676096439362,96.0701904296875,27.91423225402832,21.777284622192383,37.175533294677734,1.3317769765853882,-0.0772024542093277,94.42778015136719,35.12871170043945,28.607641220092773,46.98503112792969,1.3375108242034912
2,Amber Heard,9,up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v.weight,-0.04170729219913483,92.39034271240234,27.690156936645508,20.734241485595703,35.278106689453125,1.2740305662155151,-0.14745870232582092,98.47968292236328,39.211544036865234,28.468467712402344,51.74178695678711,1.3195549249649048
3,Amy Adams,9,up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v.weight,-0.08333494514226913,94.78028106689453,27.934131622314453,21.34515953063965,36.541893005371094,1.3081449270248413,-0.11527322977781296,96.619384765625,38.2440299987793,28.053348541259766,49.969425201416016,1.3065941333770752
4,Andrew Garfield,9,up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v.weight,-0.0915711373090744,95.2540054321289,27.900615692138672,21.51305389404297,36.75843811035156,1.3174777030944824,-0.14172936975955963,98.14793395996094,36.695396423339844,29.45218849182129,50.20293426513672,1.3680989742279053
0,Adam Driver,10,up_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v.weight,-0.0796293169260025,94.5672607421875,28.008241653442383,21.244125366210938,36.476497650146484,1.3023487329483032,0.23443232476711273,76.44184112548828,30.94248390197754,24.786048889160156,34.81657028198242,1.1252027750015259
1,Adriana Lima,10,up_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v.weight,-0.10574676096439362,96.0701904296875,27.91423225402832,21.777284622192383,37.175533294677734,1.3317769765853882,0.18285369873046875,79.46398162841797,29.81920623779297,26.210098266601562,35.921173095703125,1.204632043838501
2,Amber Heard,10,up_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v.weight,-0.04170729219913483,92.39034271240234,27.690156936645508,20.734241485595703,35.278106689453125,1.2740305662155151,0.37562182545661926,67.93724822998047,29.55284881591797,23.45665168762207,30.0468807220459,1.0167168378829956
3,Amy Adams,10,up_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v.weight,-0.08333494514226913,94.78028106689453,27.934131622314453,21.34515953063965,36.541893005371094,1.3081449270248413,0.2425593137741089,75.96235656738281,30.98171615600586,24.629165649414062,34.58743667602539,1.1163822412490845
4,Andrew Garfield,10,up_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v.weight,-0.0915711373090744,95.2540054321289,27.900615692138672,21.51305389404297,36.75843811035156,1.3174777030944824,0.2614496648311615,74.84390258789062,30.931894302368164,24.338092803955078,33.99226760864258,1.098939061164856
0,Adam Driver,11,up_blocks.2.attentions.2.transformer_blocks.0.attn2.to_v.weight,-0.0796293169260025,94.5672607421875,28.008241653442383,21.244125366210938,36.476497650146484,1.3023487329483032,0.12940135598182678,82.56500244140625,22.081314086914062,17.915584564208984,26.573867797851562,1.2034549713134766
1,Adriana Lima,11,up_blocks.2.attentions.2.transformer_blocks.0.attn2.to_v.weight,-0.10574676096439362,96.0701904296875,27.91423225402832,21.777284622192383,37.175533294677734,1.3317769765853882,0.14199763536453247,81.83654022216797,22.806049346923828,17.357566833496094,26.626667022705078,1.1675264835357666
2,Amber Heard,11,up_blocks.2.attentions.2.transformer_blocks.0.attn2.to_v.weight,-0.04170729219913483,92.39034271240234,27.690156936645508,20.734241485595703,35.278106689453125,1.2740305662155151,0.17411519587039948,79.97283172607422,23.18395233154297,16.872108459472656,26.190631866455078,1.1296879053115845
3,Amy Adams,11,up_blocks.2.attentions.2.transformer_blocks.0.attn2.to_v.weight,-0.08333494514226913,94.78028106689453,27.934131622314453,21.34515953063965,36.541893005371094,1.3081449270248413,0.09075567126274109,84.79292297363281,24.315515518188477,17.277868270874023,28.522136688232422,1.1730015277862549
4,Andrew Garfield,11,up_blocks.2.attentions.2.transformer_blocks.0.attn2.to_v.weight,-0.0915711373090744,95.2540054321289,27.900615692138672,21.51305389404297,36.75843811035156,1.3174777030944824,0.024014025926589966,88.62397003173828,23.992708206176758,18.371864318847656,29.866453170776367,1.2448137998580933
0,Adam Driver,12,up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v.weight,-0.0796293169260025,94.5672607421875,28.008241653442383,21.244125366210938,36.476497650146484,1.3023487329483032,0.6654391884803772,48.283973693847656,9.996282577514648,8.553521156311035,7.7002434730529785,0.7703106999397278
1,Adriana Lima,12,up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v.weight,-0.10574676096439362,96.0701904296875,27.91423225402832,21.777284622192383,37.175533294677734,1.3317769765853882,0.6707077622413635,47.87828826904297,9.087682723999023,9.051328659057617,7.360270977020264,0.8099172711372375
2,Amber Heard,12,up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v.weight,-0.04170729219913483,92.39034271240234,27.690156936645508,20.734241485595703,35.278106689453125,1.2740305662155151,0.6458979249000549,49.7669677734375,9.565766334533691,8.86792278289795,7.7822160720825195,0.8135486245155334
3,Amy Adams,12,up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v.weight,-0.08333494514226913,94.78028106689453,27.934131622314453,21.34515953063965,36.541893005371094,1.3081449270248413,0.6785468459129333,47.269805908203125,9.436010360717773,8.812507629394531,7.338226318359375,0.7776831388473511
4,Andrew Garfield,12,up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v.weight,-0.0915711373090744,95.2540054321289,27.900615692138672,21.51305389404297,36.75843811035156,1.3174777030944824,0.6432338356971741,49.966617584228516,10.771590232849121,8.181439399719238,8.342087745666504,0.7744527459144592
0,Adam Driver,13,up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v.weight,-0.0796293169260025,94.5672607421875,28.008241653442383,21.244125366210938,36.476497650146484,1.3023487329483032,0.6815695762634277,47.03358459472656,12.870884895324707,11.203542709350586,9.727028846740723,0.7557389140129089
1,Adriana Lima,13,up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v.weight,-0.10574676096439362,96.0701904296875,27.91423225402832,21.777284622192383,37.175533294677734,1.3317769765853882,0.6028828620910645,52.9233512878418,11.797122955322266,12.243670463562012,10.720012664794922,0.9086971879005432
2,Amber Heard,13,up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v.weight,-0.04170729219913483,92.39034271240234,27.690156936645508,20.734241485595703,35.278106689453125,1.2740305662155151,0.6083635687828064,52.52872848510742,12.497649192810059,11.78825855255127,10.765653610229492,0.8614143133163452
3,Amy Adams,13,up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v.weight,-0.08333494514226913,94.78028106689453,27.934131622314453,21.34515953063965,36.541893005371094,1.3081449270248413,0.6669380068778992,48.1688232421875,11.504822731018066,12.037757873535156,9.61961841583252,0.8361378908157349
4,Andrew Garfield,13,up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v.weight,-0.0915711373090744,95.2540054321289,27.900615692138672,21.51305389404297,36.75843811035156,1.3174777030944824,0.6650678515434265,48.312469482421875,14.009446144104004,10.61123275756836,10.541735649108887,0.7524734139442444
0,Adam Driver,14,up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v.weight,-0.0796293169260025,94.5672607421875,28.008241653442383,21.244125366210938,36.476497650146484,1.3023487329483032,0.745219349861145,41.822059631347656,13.396921157836914,11.409735679626465,9.046438217163086,0.675262451171875
1,Adriana Lima,14,up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v.weight,-0.10574676096439362,96.0701904296875,27.91423225402832,21.777284622192383,37.175533294677734,1.3317769765853882,0.7390845417976379,42.34651184082031,12.060050964355469,12.217181205749512,8.76990032196045,0.7271860241889954
2,Amber Heard,14,up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v.weight,-0.04170729219913483,92.39034271240234,27.690156936645508,20.734241485595703,35.278106689453125,1.2740305662155151,0.7150073647499084,44.356197357177734,12.222447395324707,12.209590911865234,9.222783088684082,0.7545774579048157
3,Amy Adams,14,up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v.weight,-0.08333494514226913,94.78028106689453,27.934131622314453,21.34515953063965,36.541893005371094,1.3081449270248413,0.7324934601783752,42.9041633605957,12.250677108764648,12.125231742858887,8.915593147277832,0.727763295173645
4,Andrew Garfield,14,up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v.weight,-0.0915711373090744,95.2540054321289,27.900615692138672,21.51305389404297,36.75843811035156,1.3174777030944824,0.7019050121307373,45.41995620727539,14.410799980163574,11.027055740356445,10.304830551147461,0.7150769233703613
0,Adam Driver,15,mid_block.attentions.0.transformer_blocks.0.attn2.to_v.weight,-0.0796293169260025,94.5672607421875,28.008241653442383,21.244125366210938,36.476497650146484,1.3023487329483032,-0.3398348391056061,109.86681365966797,31.94596290588379,23.555561065673828,45.68220520019531,1.4299836158752441
1,Adriana Lima,15,mid_block.attentions.0.transformer_blocks.0.attn2.to_v.weight,-0.10574676096439362,96.0701904296875,27.91423225402832,21.777284622192383,37.175533294677734,1.3317769765853882,-0.3620119094848633,111.22380828857422,33.05768585205078,23.711463928222656,47.14411163330078,1.4261164665222168
2,Amber Heard,15,mid_block.attentions.0.transformer_blocks.0.attn2.to_v.weight,-0.04170729219913483,92.39034271240234,27.690156936645508,20.734241485595703,35.278106689453125,1.2740305662155151,-0.3323998749256134,109.41450500488281,34.281307220458984,22.388687133789062,46.76220703125,1.3640730381011963
3,Amy Adams,15,mid_block.attentions.0.transformer_blocks.0.attn2.to_v.weight,-0.08333494514226913,94.78028106689453,27.934131622314453,21.34515953063965,36.541893005371094,1.3081449270248413,-0.37631136178970337,112.10538482666016,33.9759407043457,23.750694274902344,48.22645568847656,1.4194295406341553
4,Andrew Garfield,15,mid_block.attentions.0.transformer_blocks.0.attn2.to_v.weight,-0.0915711373090744,95.2540054321289,27.900615692138672,21.51305389404297,36.75843811035156,1.3174777030944824,-0.3983077108860016,113.47242736816406,34.430152893066406,24.23384666442871,49.369937896728516,1.4339157342910767
