target_index,target_concept,layer_index,layer_name,embedding_cosine,embedding_angle_degrees,target_embedding_norm,shifted_embedding_norm,residual_norm,relative_embedding_residual_norm,output_cosine,output_angle_degrees,target_output_norm,shifted_output_norm,output_residual_norm,relative_output_residual_norm
10,Arnold Schwarzenegger,0,down_blocks.0.attentions.0.transformer_blocks.0.attn2.to_v.weight,0.08346748352050781,85.21209716796875,28.820634841918945,25.205060958862305,36.66958236694336,1.272337794303894,0.5758630037307739,54.839908599853516,12.137365341186523,11.449207305908203,10.878993034362793,0.8963224291801453
11,Barack Obama,0,down_blocks.0.attentions.0.transformer_blocks.0.attn2.to_v.weight,-0.0002225170173915103,90.01274871826172,28.38604164123535,23.672502517700195,36.965572357177734,1.3022446632385254,0.421578586101532,65.06570434570312,14.376540184020996,10.171165466308594,13.669158935546875,0.9507961273193359
12,Beth Behrs,0,down_blocks.0.attentions.0.transformer_blocks.0.attn2.to_v.weight,0.030796948820352554,88.23518371582031,27.48546600341797,24.830148696899414,36.46849822998047,1.3268284797668457,0.473713755607605,61.724365234375,13.192502975463867,10.50942325592041,12.374711036682129,0.9380108714103699
13,Bill Clinton,0,down_blocks.0.attentions.0.transformer_blocks.0.attn2.to_v.weight,0.08962774276733398,84.85780334472656,29.023052215576172,25.12827491760254,36.64746856689453,1.2627021074295044,0.42500171065330505,64.84923553466797,12.815049171447754,12.620250701904297,13.639131546020508,1.0643057823181152
14,Bob Dylan,0,down_blocks.0.attentions.0.transformer_blocks.0.attn2.to_v.weight,0.01362526323646307,89.21930694580078,29.00482177734375,22.8367977142334,36.67081832885742,1.26430082321167,0.50923091173172,59.38739013671875,12.19906234741211,11.650110244750977,11.82361888885498,0.9692235589027405
15,Bob Marley,0,down_blocks.0.attentions.0.transformer_blocks.0.attn2.to_v.weight,0.006284983828663826,89.639892578125,29.121788024902344,23.684326171875,37.421329498291016,1.2849942445755005,0.38309454917907715,67.47450256347656,11.93284797668457,11.750860214233398,13.154452323913574,1.1023732423782349
16,Bradley Cooper,0,down_blocks.0.attentions.0.transformer_blocks.0.attn2.to_v.weight,0.024942990392446518,88.57072448730469,28.211177825927734,22.07369041442871,35.38436508178711,1.2542675733566284,0.45311251282691956,63.05644226074219,13.072907447814941,9.314355850219727,12.137174606323242,0.9284219741821289
17,Bruce Willis,0,down_blocks.0.attentions.0.transformer_blocks.0.attn2.to_v.weight,0.07240448892116547,85.847900390625,28.377559661865234,25.014074325561523,36.4444580078125,1.2842702865600586,0.4482143521308899,63.37082290649414,13.28321647644043,11.557321548461914,13.130012512207031,0.9884663224220276
18,Bryan Cranston,0,down_blocks.0.attentions.0.transformer_blocks.0.attn2.to_v.weight,0.007258323486894369,89.5841293334961,28.275938034057617,22.837833404541016,36.21768569946289,1.2808659076690674,0.434344619512558,64.25640106201172,13.094694137573242,9.831952095031738,12.501907348632812,0.954730749130249
19,Cameron Diaz,0,down_blocks.0.attentions.0.transformer_blocks.0.attn2.to_v.weight,0.08736877143383026,84.98775482177734,27.852161407470703,24.518964767456055,35.462562561035156,1.273242712020874,0.570591151714325,55.20854187011719,12.454410552978516,10.719289779663086,10.847347259521484,0.8709643483161926
20,Channing Tatum,0,down_blocks.0.attentions.0.transformer_blocks.0.attn2.to_v.weight,-0.1313060224056244,97.5450668334961,28.636220932006836,21.567686080932617,38.04460525512695,1.3285484313964844,0.4698030650615692,61.97848892211914,12.329054832458496,9.941709518432617,11.647912979125977,0.944753110408783
21,Charlie Sheen,0,down_blocks.0.attentions.0.transformer_blocks.0.attn2.to_v.weight,-0.10003101825714111,95.74095153808594,27.521488189697266,22.10247039794922,36.98172378540039,1.3437399864196777,0.42500168085098267,64.84923553466797,12.037812232971191,10.551560401916504,12.176981925964355,1.0115610361099243
22,Charlize Theron,0,down_blocks.0.attentions.0.transformer_blocks.0.attn2.to_v.weight,0.08085896819829941,85.362060546875,27.582630157470703,23.196714401245117,34.57481384277344,1.2534995079040527,0.4500550329685211,63.252784729003906,11.624937057495117,10.023940086364746,11.433756828308105,0.9835543036460876
23,Chris Evans,0,down_blocks.0.attentions.0.transformer_blocks.0.attn2.to_v.weight,-0.002215444343164563,90.12693786621094,28.30531120300293,25.0194091796875,37.81930160522461,1.336120367050171,0.40798795223236084,65.92149353027344,13.23934268951416,11.478455543518066,13.528990745544434,1.0218778848648071
24,Chris Hemsworth,0,down_blocks.0.attentions.0.transformer_blocks.0.attn2.to_v.weight,0.05884624272584915,86.62641143798828,28.357040405273438,26.01243019104004,37.335693359375,1.3166286945343018,0.5210285782814026,58.59872817993164,12.880985260009766,11.537117004394531,12.006887435913086,0.9321404695510864
25,Chris Pine,0,down_blocks.0.attentions.0.transformer_blocks.0.attn2.to_v.weight,0.07136806100606918,85.90743255615234,28.11031723022461,22.761837005615234,34.884986877441406,1.2410029172897339,0.5251179933547974,58.32381057739258,12.00403118133545,10.655645370483398,11.104194641113281,0.9250388145446777
26,Chuck Norris,0,down_blocks.0.attentions.0.transformer_blocks.0.attn2.to_v.weight,0.020945081487298012,88.79985046386719,28.702478408813477,25.176746368408203,37.781341552734375,1.3163093328475952,0.5136010646820068,59.096004486083984,11.839620590209961,11.504101753234863,11.515717506408691,0.9726424217224121
27,Courteney Cox,0,down_blocks.0.attentions.0.transformer_blocks.0.attn2.to_v.weight,-0.01857098378241062,91.06410217285156,27.826133728027344,21.821285247802734,35.6793327331543,1.2822238206863403,0.512077808380127,59.19766616821289,11.746315956115723,10.911603927612305,11.214803695678711,0.9547507166862488
