label,Adam Driver,Adriana Lima,Amber Heard,Amy Adams,Andrew Garfield,Angelina Jolie,Anjelica Huston,Anna Faris,Anna Kendrick,Anne Hathaway,Arnold Schwarzenegger,Barack Obama,Beth Behrs,Bill Clinton,Bob Dylan,Bob Marley,Bradley Cooper,Bruce Willis,Bryan Cranston,Cameron Diaz,Channing Tatum,Charlie Sheen,Charlize Theron,Chris Evans,Chris Hemsworth,Chris Pine,Chuck Norris,Courteney Cox,Demi Lovato,Drake,Drew Barrymore,Dwayne Johnson,Ed Sheeran,Elon Musk,Elvis Presley,Emma Stone,Frida Kahlo,George Clooney,Glenn Close,Gwyneth Paltrow,Harrison Ford,Hillary Clinton,Hugh Jackman,Idris Elba,Jake Gyllenhaal,James Franco,Jared Leto,Jason Momoa,Jennifer Aniston,Jennifer Lawrence,person,<empty>
Adam Driver,1.0,0.5340061187744141,0.5742222666740417,0.6386961936950684,0.728607177734375,0.5928361415863037,0.6122056841850281,0.5567241311073303,0.6647932529449463,0.6987848281860352,0.5843291282653809,0.6268139481544495,0.560186505317688,0.538133442401886,0.6000824570655823,0.48671695590019226,0.7078955769538879,0.6399599313735962,0.5806363821029663,0.620110034942627,0.6523054838180542,0.5802727937698364,0.4890978932380676,0.6093571186065674,0.6909750699996948,0.6337515115737915,0.6208975911140442,0.5871926546096802,0.6044363975524902,0.6544532775878906,0.5842164754867554,0.6648274660110474,0.662696897983551,0.6376903057098389,0.5521506071090698,0.6421137452125549,0.5075311064720154,0.6807447671890259,0.49824148416519165,0.564598560333252,0.7153909206390381,0.534964919090271,0.6740703582763672,0.677273154258728,0.6250633001327515,0.6550201177597046,0.6526752710342407,0.6495447158813477,0.5647730827331543,0.5761044025421143,0.612678050994873,-0.20837107300758362
Adriana Lima,0.5340061187744141,1.0,0.6340369582176208,0.6490520238876343,0.4744505286216736,0.6521568298339844,0.5629441738128662,0.6190593242645264,0.653578519821167,0.6132957935333252,0.590438723564148,0.44391170144081116,0.461689829826355,0.36855462193489075,0.43945640325546265,0.4013940393924713,0.48691868782043457,0.48419544100761414,0.4694294333457947,0.6532976031303406,0.6569099426269531,0.4228765666484833,0.6897495985031128,0.44910040497779846,0.5414468050003052,0.5399345755577087,0.4631851315498352,0.6265514492988586,0.5657496452331543,0.5161722898483276,0.657302737236023,0.47115272283554077,0.4960438013076782,0.4280736446380615,0.4724404811859131,0.5738763809204102,0.5387001037597656,0.4841609597206116,0.6206918358802795,0.5868850946426392,0.4289303421974182,0.37456732988357544,0.559421718120575,0.5690962076187134,0.5939123630523682,0.5928821563720703,0.6303592920303345,0.5184771418571472,0.6312427520751953,0.5820460319519043,0.48234421014785767,-0.2711098790168762
Amber Heard,0.5742222666740417,0.6340369582176208,0.9999998807907104,0.6758908629417419,0.6277193427085876,0.6852480173110962,0.5838541984558105,0.5725043416023254,0.6973525285720825,0.6586474180221558,0.6346337199211121,0.6340123414993286,0.5991457104682922,0.5782133340835571,0.5500682592391968,0.46346205472946167,0.6232805252075195,0.5253713726997375,0.6416659355163574,0.6614116430282593,0.6843054890632629,0.5889956951141357,0.5930117964744568,0.5657467842102051,0.6734729409217834,0.6977546811103821,0.582638144493103,0.6547024250030518,0.6627663373947144,0.5448766946792603,0.6243991851806641,0.5522741079330444,0.5636226534843445,0.6336396932601929,0.5753392577171326,0.700728178024292,0.4756377637386322,0.6865589618682861,0.6131001114845276,0.7559736967086792,0.53253573179245,0.578603208065033,0.6483808159828186,0.6188498139381409,0.6420812010765076,0.6359269618988037,0.6108593344688416,0.6215620040893555,0.6851770281791687,0.6449027061462402,0.6091549396514893,-0.2797892689704895
Amy Adams,0.6386961936950684,0.6490520238876343,0.6758908629417419,1.0,0.6134209632873535,0.6989095211029053,0.5499477386474609,0.6404269933700562,0.764482319355011,0.6682657599449158,0.5997101664543152,0.6037925481796265,0.61042320728302,0.5651137828826904,0.5403158664703369,0.43549928069114685,0.6119396686553955,0.6139996647834778,0.5673032402992249,0.6590059399604797,0.6578831672668457,0.5148438811302185,0.6186676025390625,0.5814414620399475,0.6031891703605652,0.597718358039856,0.5135270357131958,0.6397274136543274,0.6155036687850952,0.598507285118103,0.6843389868736267,0.5309195518493652,0.5794765949249268,0.6036157608032227,0.5020814538002014,0.7245328426361084,0.49366331100463867,0.6176680326461792,0.5990747809410095,0.7340895533561707,0.5313703417778015,0.5212422609329224,0.6193168759346008,0.6128587126731873,0.6827596426010132,0.5967299342155457,0.6685518026351929,0.5414358973503113,0.7157312035560608,0.6353514194488525,0.5325567722320557,-0.2409839928150177
Andrew Garfield,0.728607177734375,0.4744505286216736,0.6277193427085876,0.6134209632873535,1.0,0.5933958292007446,0.5517218112945557,0.5531448721885681,0.6617488861083984,0.7198966145515442,0.645240843296051,0.6375676393508911,0.6098247766494751,0.5671499371528625,0.6181626319885254,0.5092142820358276,0.7232997417449951,0.6254910826683044,0.6331331729888916,0.6295881271362305,0.6045145988464355,0.6091747283935547,0.4167616367340088,0.6717628240585327,0.6863291263580322,0.7112186551094055,0.6446279287338257,0.5774471759796143,0.6146993637084961,0.5830014944076538,0.5377761721611023,0.6412912607192993,0.6707899570465088,0.5989771485328674,0.5392976999282837,0.6544822454452515,0.5317672491073608,0.7033250331878662,0.5054987668991089,0.6157262325286865,0.6655712127685547,0.5957061052322388,0.7190165519714355,0.6657211184501648,0.5921767950057983,0.6244729161262512,0.641316831111908,0.6163284182548523,0.5858772397041321,0.6325496435165405,0.5986826419830322,-0.2551403045654297
Angelina Jolie,0.5928361415863037,0.6521568298339844,0.6852480173110962,0.6989095211029053,0.5933958292007446,0.9999998807907104,0.7134571075439453,0.5626519918441772,0.6488820314407349,0.6572457551956177,0.6650195121765137,0.6226122379302979,0.623367428779602,0.6114617586135864,0.563071608543396,0.5066437721252441,0.6782753467559814,0.607048749923706,0.5739718675613403,0.732190728187561,0.6872191429138184,0.6368664503097534,0.6381942629814148,0.5811949968338013,0.6220885515213013,0.6188031435012817,0.4776999354362488,0.7334493398666382,0.6557388305664062,0.593386173248291,0.7161203026771545,0.6596747636795044,0.5438878536224365,0.5944471955299377,0.5750608444213867,0.6977846026420593,0.45507946610450745,0.6651674509048462,0.6213600635528564,0.6966786980628967,0.5442203283309937,0.5202717781066895,0.6630725264549255,0.6085915565490723,0.6295163035392761,0.710466206073761,0.6710890531539917,0.6884371638298035,0.7156822681427002,0.6433573961257935,0.5960023403167725,-0.20639188587665558
Anjelica Huston,0.6122056841850281,0.5629441738128662,0.5838541984558105,0.5499477386474609,0.5517218112945557,0.7134571075439453,1.0,0.5800865888595581,0.600784957408905,0.6534068584442139,0.6381683349609375,0.4724856913089752,0.6590180397033691,0.48904937505722046,0.573814868927002,0.5118082165718079,0.6445698738098145,0.642435610294342,0.619335412979126,0.6732812523841858,0.5654271841049194,0.6322134733200073,0.5428755283355713,0.4480404257774353,0.6065407991409302,0.6328397989273071,0.5564812421798706,0.6942042112350464,0.6023712754249573,0.5730319023132324,0.6770658493041992,0.6421850919723511,0.5087526440620422,0.49797582626342773,0.5291285514831543,0.601036548614502,0.4692315459251404,0.6260895729064941,0.6757460236549377,0.6045323014259338,0.5776519775390625,0.41906648874282837,0.641417920589447,0.641360878944397,0.5432818531990051,0.6788126826286316,0.6175577640533447,0.5836927890777588,0.6391373872756958,0.5962824821472168,0.5884937047958374,-0.24421344697475433
Anna Faris,0.5567241311073303,0.6190593242645264,0.5725043416023254,0.6404269933700562,0.5531448721885681,0.5626519918441772,0.5800865888595581,0.9999999403953552,0.6514087915420532,0.6543001532554626,0.5955451726913452,0.4803802967071533,0.641455888748169,0.427787721157074,0.4798647165298462,0.3461746871471405,0.5942232608795166,0.5422203540802002,0.5743571519851685,0.6519694328308105,0.5484083294868469,0.44995561242103577,0.6709332466125488,0.5143641829490662,0.5919308662414551,0.5416229963302612,0.513687014579773,0.6148548126220703,0.5763647556304932,0.505407989025116,0.6545462608337402,0.4302372336387634,0.4659159481525421,0.5157020688056946,0.44645270705223083,0.6333812475204468,0.4852672815322876,0.5347995758056641,0.5962836742401123,0.6694362759590149,0.5118665099143982,0.4475504159927368,0.5592557191848755,0.6043256521224976,0.7147126197814941,0.5805436372756958,0.5682615041732788,0.471318781375885,0.6683564782142639,0.5905852317810059,0.6054182648658752,-0.2886239290237427
Anna Kendrick,0.6647932529449463,0.653578519821167,0.6973525285720825,0.764482319355011,0.6617488861083984,0.6488820314407349,0.600784957408905,0.6514087915420532,1.0,0.7739332914352417,0.5970666408538818,0.6049182415008545,0.6499231457710266,0.5587975978851318,0.5812428593635559,0.4646053910255432,0.66750168800354,0.5567394495010376,0.6127961874008179,0.6728026270866394,0.6315023899078369,0.5045691132545471,0.5467588305473328,0.5480451583862305,0.6248925924301147,0.6653069257736206,0.5945444107055664,0.6517866849899292,0.6934981346130371,0.6156784892082214,0.6619119048118591,0.6178066730499268,0.606859564781189,0.622589111328125,0.5509024858474731,0.7290275692939758,0.5861566662788391,0.6197329759597778,0.6098573803901672,0.7052474021911621,0.526071310043335,0.5480831861495972,0.6338421106338501,0.6425684094429016,0.6933960914611816,0.6505782008171082,0.66008061170578,0.5916967988014221,0.6738681793212891,0.6669525504112244,0.6077596545219421,-0.2889048457145691
Anne Hathaway,0.6987848281860352,0.6132957935333252,0.6586474180221558,0.6682657599449158,0.7198966145515442,0.6572457551956177,0.6534068584442139,0.6543001532554626,0.7739332914352417,0.9999997615814209,0.6580229997634888,0.5585442781448364,0.6835252046585083,0.5543845891952515,0.5483578443527222,0.43163102865219116,0.6930023431777954,0.6245590448379517,0.6350140571594238,0.6823940873146057,0.6531229615211487,0.5752643346786499,0.5490167140960693,0.5770530104637146,0.6398437023162842,0.6434033513069153,0.6297996640205383,0.6691865921020508,0.632205605506897,0.5810732841491699,0.631892740726471,0.6030956506729126,0.6002394556999207,0.6035090684890747,0.5338829755783081,0.751935601234436,0.5797113180160522,0.6776612401008606,0.5339298844337463,0.6786237359046936,0.5697895288467407,0.5563727617263794,0.7135424613952637,0.6410295963287354,0.6304275989532471,0.650005042552948,0.6271980404853821,0.5572513341903687,0.6628206968307495,0.6685240268707275,0.6084010004997253,-0.2387506365776062
