label,Adam Driver,Adriana Lima,Amber Heard,Amy Adams,Andrew Garfield,Angelina Jolie,Anjelica Huston,Anna Faris,Anna Kendrick,Anne Hathaway,Arnold Schwarzenegger,Barack Obama,Beth Behrs,Bill Clinton,Bob Dylan,Bob Marley,Bradley Cooper,Bruce Willis,Bryan Cranston,Cameron Diaz,Channing Tatum,Charlie Sheen,Charlize Theron,Chris Evans,Chris Hemsworth,Chris Pine,Chuck Norris,Courteney Cox,Demi Lovato,Drake,Drew Barrymore,Dwayne Johnson,Ed Sheeran,Elon Musk,Elvis Presley,Emma Stone,Frida Kahlo,George Clooney,Glenn Close,Gwyneth Paltrow,Harrison Ford,Hillary Clinton,Hugh Jackman,Idris Elba,Jake Gyllenhaal,James Franco,Jared Leto,Jason Momoa,Jennifer Aniston,Jennifer Lawrence,person,<empty>
Adam Driver,1.0,0.11525458842515945,0.15545374155044556,0.2315686047077179,0.2569440007209778,0.2422703504562378,0.2589528560638428,0.0910165011882782,0.2036696821451187,0.28548821806907654,0.12189741432666779,0.10386446118354797,0.16967064142227173,0.14961236715316772,0.19134539365768433,0.15935692191123962,0.25249940156936646,0.21256420016288757,0.16373282670974731,0.1514950841665268,0.20197537541389465,0.09115104377269745,0.15764354169368744,0.2967105507850647,0.21981386840343475,0.09215499460697174,0.18220514059066772,0.18720051646232605,0.23710334300994873,0.13037119805812836,0.10632544010877609,0.2519877552986145,0.23827029764652252,0.1504281461238861,0.12849432229995728,0.18416383862495422,0.18019506335258484,0.12228529900312424,0.1638171523809433,0.13718053698539734,0.38459575176239014,0.14313215017318726,0.1763288825750351,0.22235149145126343,0.143700510263443,0.30428141355514526,0.20627827942371368,0.3111066222190857,0.14892546832561493,0.25098639726638794,0.054987210780382156,0.15283417701721191
Adriana Lima,0.11525458842515945,1.0,0.27156907320022583,0.21189752221107483,0.10436836630105972,0.39796069264411926,0.15319406986236572,0.1540236473083496,0.19098398089408875,0.23732028901576996,0.2117706835269928,0.07556511461734772,0.08286389708518982,0.08961696177721024,0.03738905489444733,0.09214635193347931,0.13149535655975342,0.07817339897155762,0.043301962316036224,0.3190774619579315,0.3119402825832367,0.058315739035606384,0.30837705731391907,0.07423529028892517,0.19813716411590576,0.09465664625167847,0.11348849534988403,0.2274676263332367,0.16603505611419678,0.06688835471868515,0.1333785355091095,0.1292446255683899,0.11636676639318466,0.0804043710231781,0.10850439965724945,0.11981935054063797,0.2115248143672943,0.12740030884742737,0.2161453813314438,0.21815945208072662,0.06570591032505035,0.06752581149339676,0.17203795909881592,0.07635782659053802,0.08146529644727707,0.17036080360412598,0.16191232204437256,0.20374229550361633,0.22190019488334656,0.2028842270374298,0.03523566946387291,0.11882973462343216
Amber Heard,0.15545374155044556,0.27156907320022583,0.9999998807907104,0.335710346698761,0.18444249033927917,0.3163752853870392,0.22545590996742249,0.11820300668478012,0.23492205142974854,0.24623949825763702,0.18206273019313812,0.10132192075252533,0.19612270593643188,0.11667107790708542,0.16435250639915466,0.19154368340969086,0.09716308116912842,0.107528917491436,0.14129364490509033,0.27618712186813354,0.17339904606342316,0.20359528064727783,0.26541343331336975,0.18355202674865723,0.3694823682308197,0.26497313380241394,0.09422557055950165,0.2025059312582016,0.18255692720413208,0.05674929916858673,0.3098219037055969,0.09570281207561493,0.15475071966648102,0.2283402979373932,0.21646831929683685,0.2626984119415283,0.12510082125663757,0.24376410245895386,0.16643470525741577,0.30585429072380066,0.0690825879573822,0.18767546117305756,0.22235602140426636,0.22264733910560608,0.22886288166046143,0.22533608973026276,0.2340501993894577,0.24191546440124512,0.21399462223052979,0.1374373733997345,0.0419846810400486,0.12074597924947739
Amy Adams,0.2315686047077179,0.21189752221107483,0.335710346698761,1.0,0.17724408209323883,0.2638133764266968,0.1543109267950058,0.20563483238220215,0.425414502620697,0.248785600066185,0.22208739817142487,0.17280639708042145,0.20201930403709412,0.12156707793474197,0.1585901528596878,0.17636188864707947,0.2028966099023819,0.23469284176826477,0.2119728922843933,0.16426628828048706,0.30729755759239197,0.1203339695930481,0.24775484204292297,0.22574558854103088,0.1668339967727661,0.2301120162010193,0.2597959637641907,0.25625553727149963,0.24097691476345062,0.21870779991149902,0.2634633183479309,0.20267781615257263,0.1996532678604126,0.11967065930366516,0.1193745955824852,0.3153318464756012,0.18339276313781738,0.17120014131069183,0.2529677152633667,0.3482801616191864,0.16457362473011017,0.1510973572731018,0.24400436878204346,0.2672698199748993,0.25364550948143005,0.19257113337516785,0.22595737874507904,0.18151408433914185,0.3096943795681,0.22159142792224884,0.03977719694375992,0.1279999017715454
Andrew Garfield,0.2569440007209778,0.10436836630105972,0.18444249033927917,0.17724408209323883,1.0,0.17394180595874786,0.1315867006778717,0.16996550559997559,0.17428557574748993,0.3604682683944702,0.14750120043754578,0.13820716738700867,0.1813279688358307,0.12258688360452652,0.09720221161842346,0.12717001140117645,0.3234826624393463,0.1648882031440735,0.2193450629711151,0.22097346186637878,0.15815261006355286,0.20912547409534454,0.0439019575715065,0.3866034150123596,0.3501083254814148,0.2570338249206543,0.0917622298002243,0.1441870629787445,0.1669631004333496,0.134105384349823,0.14588256180286407,0.11628416180610657,0.22215807437896729,0.11158151924610138,0.024319296702742577,0.34642723202705383,0.1661035418510437,0.23509404063224792,0.1663549542427063,0.1611984223127365,0.24853818118572235,0.1357790231704712,0.2832820415496826,0.2075066864490509,0.21210864186286926,0.25890740752220154,0.1700722873210907,0.16268768906593323,0.18411563336849213,0.25499528646469116,-2.1200627088546753e-05,0.12363019585609436
Angelina Jolie,0.2422703504562378,0.39796069264411926,0.3163752853870392,0.2638133764266968,0.17394180595874786,1.0,0.31357041001319885,0.204398512840271,0.1842910498380661,0.30418649315834045,0.3148649334907532,0.20156100392341614,0.060748547315597534,0.1810309737920761,0.20745141804218292,0.17952048778533936,0.2456984966993332,0.12006931006908417,0.1447543054819107,0.3055533170700073,0.26335442066192627,0.17137309908866882,0.2805687487125397,0.1373404860496521,0.2168668806552887,0.11191436648368835,0.15268465876579285,0.31850576400756836,0.24217039346694946,0.06649021059274673,0.2492896020412445,0.2516605257987976,0.1265062391757965,0.2152749001979828,0.31950873136520386,0.2614198923110962,0.17136463522911072,0.26802438497543335,0.15743809938430786,0.29400813579559326,0.15236037969589233,0.2337665855884552,0.2712264955043793,0.18466100096702576,0.17687423527240753,0.2657950818538666,0.29868727922439575,0.225155770778656,0.3197425305843353,0.2904964089393616,0.09363523125648499,0.12121568620204926
Anjelica Huston,0.2589528262615204,0.15319406986236572,0.2254558950662613,0.1543109267950058,0.1315867006778717,0.31357041001319885,0.9999998807907104,0.17764370143413544,0.19642573595046997,0.27618733048439026,0.22533731162548065,0.05363626405596733,0.2607070207595825,0.0945664495229721,0.15588854253292084,0.08780477195978165,0.09750043600797653,0.22793905436992645,0.20116227865219116,0.219843327999115,0.08237074315547943,0.20286720991134644,0.13935276865959167,0.03400086238980293,0.1919613927602768,0.12363217771053314,0.17432484030723572,0.22271889448165894,0.14406511187553406,0.013303720392286777,0.2080218344926834,0.1779709756374359,0.09316800534725189,0.10239097476005554,0.1478470265865326,0.18357814848423004,0.1936608850955963,0.10718752443790436,0.2867749333381653,0.2706572413444519,0.209455668926239,0.18577459454536438,0.19023273885250092,0.20190727710723877,0.15685661137104034,0.20235878229141235,0.193502277135849,0.20875714719295502,0.20977337658405304,0.19354625046253204,0.06425285339355469,0.12135694921016693
Anna Faris,0.09101651608943939,0.1540236473083496,0.11820301413536072,0.20563480257987976,0.16996550559997559,0.204398512840271,0.17764370143413544,0.9999999403953552,0.2662712335586548,0.22802922129631042,0.09519614279270172,0.064088374376297,0.3066478967666626,0.03175128996372223,0.06996861100196838,0.06682300567626953,0.1603516936302185,0.16042399406433105,0.13887420296669006,0.2576889097690582,0.1597389429807663,0.126436248421669,0.33639752864837646,0.1653216928243637,0.18718816339969635,0.12164601683616638,0.15483883023262024,0.21985302865505219,0.10942491888999939,0.09206284582614899,0.25295349955558777,0.07718028128147125,0.0219403225928545,0.15714401006698608,0.07919809967279434,0.28014588356018066,0.10676412284374237,0.10830184072256088,0.14133386313915253,0.26349204778671265,0.09242898225784302,0.022425904870033264,0.07205726951360703,0.23689310252666473,0.3019944429397583,0.22815388441085815,0.12326827645301819,0.09115184843540192,0.18970051407814026,0.20604485273361206,0.15530185401439667,0.16804541647434235
Anna Kendrick,0.2036697119474411,0.19098398089408875,0.23492202162742615,0.425414502620697,0.17428559064865112,0.1842910647392273,0.19642573595046997,0.2662712335586548,0.9999999403953552,0.2836724817752838,0.09937343746423721,0.14947962760925293,0.2424304485321045,0.1345483362674713,0.11334972083568573,0.12610411643981934,0.1607860028743744,0.11271825432777405,0.11796881258487701,0.16966044902801514,0.18654198944568634,0.05725677311420441,0.14655272662639618,0.1553998440504074,0.19703227281570435,0.14913533627986908,0.0900321826338768,0.17988626658916473,0.24602347612380981,0.20291471481323242,0.1912364810705185,0.14834433794021606,0.19317924976348877,0.12632966041564941,0.15231472253799438,0.33039355278015137,0.09820438176393509,0.17172762751579285,0.13742122054100037,0.2812296152114868,0.16378840804100037,0.1473883092403412,0.11683297902345657,0.19058990478515625,0.28499144315719604,0.20779216289520264,0.16660170257091522,0.10499481856822968,0.26071321964263916,0.21359433233737946,0.07344640791416168,0.15739533305168152
Anne Hathaway,0.28548821806907654,0.23732028901576996,0.24623949825763702,0.248785600066185,0.3604682683944702,0.30418649315834045,0.27618736028671265,0.22802922129631042,0.2836724519729614,1.0,0.16104115545749664,0.04365819692611694,0.27000439167022705,0.1334192305803299,0.06787147372961044,0.05049387365579605,0.16545550525188446,0.22867047786712646,0.1810809224843979,0.26768758893013,0.2098974734544754,0.18226853013038635,0.19315585494041443,0.2149065136909485,0.23354719579219818,0.21092025935649872,0.12595751881599426,0.2551444172859192,0.18955658376216888,0.06230902671813965,0.28307855129241943,0.18361273407936096,0.17132806777954102,0.12323194742202759,0.06127544119954109,0.42238613963127136,0.21592624485492706,0.23032750189304352,0.18003977835178375,0.24434058368206024,0.03508345037698746,0.22065463662147522,0.27961739897727966,0.2095748335123062,0.16201695799827576,0.2073533982038498,0.09850132465362549,0.09363976120948792,0.15585194528102875,0.2472442090511322,0.04691772907972336,0.1317092329263687
