label,Adam Driver,Adriana Lima,Amber Heard,Amy Adams,Andrew Garfield,Angelina Jolie,Anjelica Huston,Anna Faris,Anna Kendrick,Anne Hathaway,Arnold Schwarzenegger,Barack Obama,Beth Behrs,Bill Clinton,Bob Dylan,Bob Marley,Bradley Cooper,Bruce Willis,Bryan Cranston,Cameron Diaz,Channing Tatum,Charlie Sheen,Charlize Theron,Chris Evans,Chris Hemsworth,Chris Pine,Chuck Norris,Courteney Cox,Demi Lovato,Drake,Drew Barrymore,Dwayne Johnson,Ed Sheeran,Elon Musk,Elvis Presley,Emma Stone,Frida Kahlo,George Clooney,Glenn Close,Gwyneth Paltrow,Harrison Ford,Hillary Clinton,Hugh Jackman,Idris Elba,Jake Gyllenhaal,James Franco,Jared Leto,Jason Momoa,Jennifer Aniston,Jennifer Lawrence,person,<empty>
Adam Driver,0.9999999403953552,0.4078543186187744,0.38471710681915283,0.41674190759658813,0.49285563826560974,0.4913715720176697,0.4722369611263275,0.30242663621902466,0.4762172996997833,0.5189617872238159,0.4487725794315338,0.4237748384475708,0.38994088768959045,0.44008001685142517,0.4055747091770172,0.39517539739608765,0.5491918325424194,0.4222334325313568,0.4058467745780945,0.39537864923477173,0.5364845395088196,0.28485703468322754,0.29989543557167053,0.49494361877441406,0.569297194480896,0.44067198038101196,0.4240797460079193,0.4195137619972229,0.4617569148540497,0.43807440996170044,0.35307446122169495,0.4513162672519684,0.5014985203742981,0.4629707932472229,0.3944447636604309,0.4131312370300293,0.4426029920578003,0.4606401026248932,0.4582701623439789,0.361534059047699,0.5465186834335327,0.4387512803077698,0.5213538408279419,0.5180468559265137,0.45719411969184875,0.5450723767280579,0.5115014314651489,0.5126168727874756,0.4266917109489441,0.45971590280532837,0.30896109342575073,0.14428696036338806
Adriana Lima,0.4078543186187744,1.0,0.5418285131454468,0.5033130645751953,0.3757058084011078,0.640914797782898,0.4373374581336975,0.4461909532546997,0.506314754486084,0.5323190689086914,0.41910940408706665,0.2668635845184326,0.37667182087898254,0.27929461002349854,0.2316913604736328,0.23849475383758545,0.47421377897262573,0.30169975757598877,0.30012279748916626,0.6234803199768066,0.5410169363021851,0.23561158776283264,0.5500270128250122,0.2770555019378662,0.44605791568756104,0.38677749037742615,0.3266845643520355,0.5200843214988708,0.37335389852523804,0.2827584743499756,0.456856369972229,0.3412783741950989,0.3626497983932495,0.31501561403274536,0.30120766162872314,0.43543267250061035,0.36479881405830383,0.3899762034416199,0.47045373916625977,0.5114314556121826,0.3320261240005493,0.25812122225761414,0.45916104316711426,0.3842288851737976,0.4540037214756012,0.4458703398704529,0.4845077395439148,0.3878256678581238,0.5299811959266663,0.5060864686965942,0.21571776270866394,0.13094893097877502
Amber Heard,0.38471710681915283,0.5418285131454468,1.0,0.5591453909873962,0.4546912610530853,0.5614573359489441,0.4783218801021576,0.4054924547672272,0.5495409965515137,0.4677392542362213,0.3826656937599182,0.34607866406440735,0.40076944231987,0.3003760576248169,0.39454084634780884,0.34658849239349365,0.43477821350097656,0.3444601893424988,0.4114384055137634,0.5264114141464233,0.4641157388687134,0.35986918210983276,0.43715977668762207,0.35739392042160034,0.5323761701583862,0.5457885265350342,0.39855098724365234,0.47638511657714844,0.4294588565826416,0.270781546831131,0.49453696608543396,0.35753050446510315,0.36657771468162537,0.3992023766040802,0.4015442728996277,0.5021202564239502,0.3244171738624573,0.4729422628879547,0.4532133936882019,0.6230721473693848,0.33355969190597534,0.3651826083660126,0.48110753297805786,0.40255114436149597,0.47746437788009644,0.47693485021591187,0.46902355551719666,0.48628872632980347,0.529597282409668,0.48254162073135376,0.2712833881378174,0.13627393543720245
Amy Adams,0.41674190759658813,0.5033130645751953,0.5591453909873962,1.0,0.44239142537117004,0.5745532512664795,0.4516661763191223,0.5276591181755066,0.6672345399856567,0.5466930866241455,0.4578278958797455,0.385406494140625,0.4536164104938507,0.3864275813102722,0.355297327041626,0.3587820529937744,0.4753664433956146,0.4650239944458008,0.4799710512161255,0.5124984979629517,0.5224199295043945,0.35344865918159485,0.545110821723938,0.4030904769897461,0.4568208158016205,0.534308910369873,0.48526495695114136,0.5474439859390259,0.4498002529144287,0.4325122833251953,0.5470669269561768,0.426767498254776,0.44606274366378784,0.3417234420776367,0.36471089720726013,0.5663086175918579,0.3938884437084198,0.4895663857460022,0.5288601517677307,0.6404876708984375,0.35094180703163147,0.3780931532382965,0.4949662685394287,0.5279924869537354,0.5761727094650269,0.4581224322319031,0.5442253351211548,0.44753724336624146,0.569448709487915,0.5115424990653992,0.22102202475070953,0.13650746643543243
Andrew Garfield,0.49285563826560974,0.3757058084011078,0.4546912610530853,0.44239142537117004,1.0,0.5062840580940247,0.4154137372970581,0.31247320771217346,0.4521329998970032,0.5611678957939148,0.45169031620025635,0.423944890499115,0.44198572635650635,0.4295516014099121,0.4596659541130066,0.37865063548088074,0.588077187538147,0.4115191102027893,0.4750610589981079,0.46092694997787476,0.481286883354187,0.4014308452606201,0.2385575771331787,0.5603306293487549,0.5546181201934814,0.5330816507339478,0.43300342559814453,0.4033077359199524,0.47917360067367554,0.4020068347454071,0.42558345198631287,0.45037317276000977,0.4767704904079437,0.45915499329566956,0.32891687750816345,0.5293940305709839,0.4573967456817627,0.5334480404853821,0.3959917724132538,0.49981892108917236,0.48911741375923157,0.43363839387893677,0.5748481750488281,0.5223751068115234,0.44146788120269775,0.5169403553009033,0.459112286567688,0.4271121025085449,0.439573734998703,0.537151575088501,0.19462443888187408,0.13230884075164795
Angelina Jolie,0.4913715720176697,0.640914797782898,0.5614573359489441,0.5745532512664795,0.5062840580940247,1.0,0.559950590133667,0.4419257640838623,0.5135684013366699,0.6224004030227661,0.5715945959091187,0.4789373576641083,0.421165406703949,0.43212655186653137,0.4237336218357086,0.41368547081947327,0.5976575613021851,0.4398154616355896,0.42822444438934326,0.6236448287963867,0.5951157212257385,0.3839971721172333,0.48742467164993286,0.39863818883895874,0.5184222459793091,0.44736549258232117,0.470822811126709,0.6242263317108154,0.5690003633499146,0.3589422404766083,0.5431317090988159,0.5145944952964783,0.45505374670028687,0.474788635969162,0.48127439618110657,0.5769090056419373,0.4113684296607971,0.582909107208252,0.5073015689849854,0.6251628398895264,0.4660762548446655,0.49723735451698303,0.5847261548042297,0.47137677669525146,0.48462796211242676,0.5434074401855469,0.535614013671875,0.5042550563812256,0.6302906274795532,0.61920565366745,0.2760413885116577,0.11657316982746124
Anjelica Huston,0.4722369611263275,0.4373374581336975,0.4783218801021576,0.4516661763191223,0.4154137372970581,0.559950590133667,1.0,0.43698784708976746,0.5170297622680664,0.5381539463996887,0.43438926339149475,0.3786971867084503,0.4687168002128601,0.36838382482528687,0.3840579092502594,0.33243274688720703,0.507494330406189,0.46828651428222656,0.4216023087501526,0.5022478103637695,0.4285188913345337,0.4329136610031128,0.39374732971191406,0.3072543144226074,0.4506418704986572,0.4614656865596771,0.4622979760169983,0.537029504776001,0.4447448253631592,0.3101699650287628,0.48494893312454224,0.4031195342540741,0.37124156951904297,0.34513771533966064,0.37564730644226074,0.44177114963531494,0.3907913565635681,0.48600631952285767,0.5147755146026611,0.5403822660446167,0.450479120016098,0.39064574241638184,0.4863184690475464,0.5002450942993164,0.41474443674087524,0.4866797626018524,0.4924326539039612,0.4385645389556885,0.5562947988510132,0.4586699604988098,0.36112362146377563,0.14837965369224548
Anna Faris,0.30242663621902466,0.4461909532546997,0.4054924547672272,0.5276591181755066,0.31247320771217346,0.4419257640838623,0.43698784708976746,1.0,0.5509758591651917,0.5273541212081909,0.34170666337013245,0.25285887718200684,0.4962913393974304,0.18260681629180908,0.24736329913139343,0.16627824306488037,0.4010799825191498,0.2896544933319092,0.3424850404262543,0.526371419429779,0.42627036571502686,0.2728270888328552,0.6344476342201233,0.26146334409713745,0.40068405866622925,0.37702563405036926,0.3189840316772461,0.47362014651298523,0.33332955837249756,0.22934319078922272,0.5368699431419373,0.19368207454681396,0.2632877230644226,0.25473153591156006,0.3159458041191101,0.5067097544670105,0.2846047282218933,0.3838447630405426,0.35124242305755615,0.5138558149337769,0.32758259773254395,0.25091809034347534,0.3393961787223816,0.397361695766449,0.5707874298095703,0.4131554067134857,0.3786073625087738,0.21435442566871643,0.49332526326179504,0.4338122606277466,0.4013027548789978,0.11621832102537155
Anna Kendrick,0.4762172996997833,0.506314754486084,0.5495409965515137,0.6672345399856567,0.4521329998970032,0.5135684013366699,0.5170297622680664,0.5509758591651917,1.0,0.580569326877594,0.390552818775177,0.35615238547325134,0.4895643889904022,0.30817800760269165,0.3633921146392822,0.3057323098182678,0.47795939445495605,0.38686710596084595,0.426070898771286,0.5101555585861206,0.4980599284172058,0.30443787574768066,0.4385668635368347,0.4030798375606537,0.4462565779685974,0.5021229386329651,0.418759822845459,0.49449145793914795,0.4785669445991516,0.37513992190361023,0.4713457226753235,0.42041805386543274,0.4336422085762024,0.38067811727523804,0.3644678592681885,0.6129913330078125,0.3324049711227417,0.4528305232524872,0.45144912600517273,0.5843325257301331,0.388397753238678,0.35241150856018066,0.4351208209991455,0.47306856513023376,0.5671839714050293,0.4799824059009552,0.48944416642189026,0.40194225311279297,0.5402777194976807,0.50157231092453,0.27587997913360596,0.1521838754415512
Anne Hathaway,0.5189617872238159,0.5323190689086914,0.4677392542362213,0.5466930866241455,0.5611678957939148,0.6224004030227661,0.5381539463996887,0.5273541212081909,0.580569326877594,1.0,0.41976165771484375,0.3213828504085541,0.5241777896881104,0.3267068862915039,0.31876683235168457,0.28824132680892944,0.5564598441123962,0.4250434935092926,0.41294586658477783,0.5506584644317627,0.5243870615959167,0.368884801864624,0.48953014612197876,0.4212154746055603,0.5070419311523438,0.4732953608036041,0.4255152940750122,0.5738929510116577,0.48327264189720154,0.33300673961639404,0.5578969120979309,0.36917078495025635,0.41025310754776,0.3709186911582947,0.33460310101509094,0.6469246745109558,0.42853403091430664,0.5416736006736755,0.4389094412326813,0.5346931219100952,0.3617004156112671,0.37655913829803467,0.5543926954269409,0.48696354031562805,0.5018630027770996,0.5134782791137695,0.45469963550567627,0.3714652955532074,0.5332993268966675,0.5880694389343262,0.3402099311351776,0.13660544157028198
