label,Adam Driver,Adriana Lima,Amber Heard,Amy Adams,Andrew Garfield,Angelina Jolie,Anjelica Huston,Anna Faris,Anna Kendrick,Anne Hathaway,Arnold Schwarzenegger,Barack Obama,Beth Behrs,Bill Clinton,Bob Dylan,Bob Marley,Bradley Cooper,Bruce Willis,Bryan Cranston,Cameron Diaz,Channing Tatum,Charlie Sheen,Charlize Theron,Chris Evans,Chris Hemsworth,Chris Pine,Chuck Norris,Courteney Cox,Demi Lovato,Drake,Drew Barrymore,Dwayne Johnson,Ed Sheeran,Elon Musk,Elvis Presley,Emma Stone,Frida Kahlo,George Clooney,Glenn Close,Gwyneth Paltrow,Harrison Ford,Hillary Clinton,Hugh Jackman,Idris Elba,Jake Gyllenhaal,James Franco,Jared Leto,Jason Momoa,Jennifer Aniston,Jennifer Lawrence,person,<empty>
Adam Driver,0.9999997615814209,0.0807218849658966,0.08283122628927231,0.10421952605247498,0.20216622948646545,0.14806851744651794,0.21364948153495789,0.02175341546535492,0.1639108657836914,0.26295414566993713,0.06726793199777603,0.07002203166484833,0.11458595097064972,0.0931965708732605,0.1218179240822792,0.1401069462299347,0.19178861379623413,0.14042825996875763,0.0899747684597969,0.075966477394104,0.18072445690631866,0.048723094165325165,0.07222944498062134,0.20941853523254395,0.1470867246389389,0.02545856684446335,0.14088815450668335,0.10043676942586899,0.18974828720092773,0.15619030594825745,0.04298635199666023,0.18837839365005493,0.16591696441173553,0.08501514792442322,0.09366907179355621,0.08741498738527298,0.09905219823122025,0.05979187414050102,0.10482893139123917,0.06738461554050446,0.37240660190582275,0.0325271412730217,0.08331324905157089,0.14852026104927063,0.08879769593477249,0.30150341987609863,0.1309613436460495,0.22169291973114014,0.044387076050043106,0.1460786759853363,0.010345933958888054,0.11022000759840012
Adriana Lima,0.0807218849658966,0.9999998807907104,0.26348572969436646,0.14782921969890594,0.024811463430523872,0.37917232513427734,0.08292995393276215,0.10794670879840851,0.20673386752605438,0.16639374196529388,0.19436132907867432,0.04952630028128624,0.062259383499622345,0.04905179888010025,-0.01889980584383011,0.02135433442890644,0.09982264041900635,0.05614917352795601,0.026429522782564163,0.3174497187137604,0.20782874524593353,-0.0014442382380366325,0.27836698293685913,0.065012127161026,0.1915588676929474,0.11710945516824722,0.024048004299402237,0.2045731246471405,0.18459659814834595,0.06744024902582169,0.09727129340171814,0.1599874347448349,0.013188906945288181,0.01959437131881714,0.06799611449241638,0.1000375896692276,0.23114174604415894,0.0976993590593338,0.12461230158805847,0.17265933752059937,0.04939274117350578,0.034393515437841415,0.10385672748088837,0.036897923797369,0.004838299006223679,0.17592215538024902,0.1693514883518219,0.21250271797180176,0.20605939626693726,0.1663845181465149,-0.022185854613780975,0.10384602099657059
Amber Heard,0.08283122628927231,0.26348572969436646,0.9999998807907104,0.30881267786026,0.15748251974582672,0.2876266837120056,0.15575049817562103,0.07921464741230011,0.1871991753578186,0.19173620641231537,0.1565185785293579,-0.02006450667977333,0.10999195277690887,0.08258982002735138,0.1464070975780487,0.1511804759502411,0.03431897982954979,0.09294728934764862,0.10980738699436188,0.26059532165527344,0.11433456838130951,0.16577990353107452,0.23375077545642853,0.13192878663539886,0.3066016137599945,0.22286126017570496,0.07568912208080292,0.13042837381362915,0.09437762945890427,-0.012037540785968304,0.2994289994239807,0.01684894971549511,-0.0014278022572398186,0.194507896900177,0.17327961325645447,0.2282034158706665,0.16316911578178406,0.18580622971057892,0.13584277033805847,0.27924665808677673,0.07953180372714996,0.14545299112796783,0.14420264959335327,0.19779109954833984,0.15581580996513367,0.20694217085838318,0.14817367494106293,0.1973564624786377,0.191744863986969,0.14815084636211395,0.06593037396669388,0.089058056473732
Amy Adams,0.10421952605247498,0.14782921969890594,0.30881267786026,0.9999996423721313,0.1486811339855194,0.20766733586788177,0.03524097800254822,0.1778859794139862,0.3279004991054535,0.16613078117370605,0.1865183413028717,0.07281447947025299,0.12544682621955872,0.04267434775829315,0.06238607317209244,0.08297808468341827,0.10138307511806488,0.20402982831001282,0.15803498029708862,0.1207951232790947,0.217860609292984,0.09209568798542023,0.18545937538146973,0.2071000188589096,0.12061311304569244,0.22303150594234467,0.245843768119812,0.2045556902885437,0.093585304915905,0.11828387528657913,0.2527240514755249,0.1786479949951172,0.11508792638778687,0.07155360281467438,0.10334032773971558,0.2282983660697937,0.1425837129354477,0.07436353713274002,0.16846054792404175,0.27746638655662537,0.11379283666610718,0.05764836072921753,0.20812192559242249,0.2246977537870407,0.26813262701034546,0.07244166731834412,0.14897803962230682,0.08443738520145416,0.25992923974990845,0.19343644380569458,-0.009694773703813553,0.0968465730547905
Andrew Garfield,0.20216622948646545,0.024811463430523872,0.15748251974582672,0.1486811339855194,0.9999998807907104,0.1638655960559845,0.10396377742290497,0.14373435080051422,0.13908058404922485,0.38902610540390015,0.0709570050239563,0.06518658995628357,0.15476872026920319,0.041288428008556366,0.06961122155189514,0.13924406468868256,0.30848604440689087,0.16763067245483398,0.18165913224220276,0.1521526277065277,0.16194027662277222,0.2028166502714157,0.03455639258027077,0.34346461296081543,0.2940617501735687,0.2666880786418915,0.0662858784198761,0.10894863307476044,0.07059499621391296,0.09530315548181534,0.17647504806518555,0.05250925570726395,0.10353630036115646,0.04318775609135628,0.0013039838522672653,0.3278396725654602,0.1399008333683014,0.21515227854251862,0.09030073881149292,0.13683895766735077,0.253464937210083,0.053990140557289124,0.24086323380470276,0.11919532716274261,0.1552368402481079,0.22082637250423431,0.10792041569948196,0.12240269780158997,0.15060360729694366,0.20899598300457,0.009136484935879707,0.08868364989757538
Angelina Jolie,0.14806851744651794,0.37917232513427734,0.2876266837120056,0.20766733586788177,0.1638655960559845,0.9999998807907104,0.21845808625221252,0.1455821990966797,0.10954084247350693,0.2781381607055664,0.2926664352416992,0.07793489098548889,0.04433107376098633,0.06450920552015305,0.1344553679227829,0.09923012554645538,0.2002754807472229,0.0961376503109932,0.06484624743461609,0.28953638672828674,0.21275892853736877,0.1609433889389038,0.24685832858085632,0.06061437726020813,0.1678851842880249,0.08289633691310883,0.07537349313497543,0.2754027247428894,0.16838103532791138,-0.0054024383425712585,0.23447605967521667,0.1967567503452301,0.010413652285933495,0.1102195456624031,0.21261556446552277,0.23496869206428528,0.13350391387939453,0.2420055866241455,0.08861994743347168,0.2505808174610138,0.08847985416650772,0.1390402764081955,0.164054736495018,0.11799577623605728,0.09359647333621979,0.28592196106910706,0.2231263667345047,0.17842495441436768,0.27494582533836365,0.2571892738342285,0.062372688204050064,0.09724481403827667
Anjelica Huston,0.21364948153495789,0.08292995393276215,0.15575051307678223,0.035240981727838516,0.10396379232406616,0.2184581160545349,0.9999997615814209,0.12181326001882553,0.06346063315868378,0.22812595963478088,0.21935442090034485,-0.002439758973196149,0.23873765766620636,0.05151968076825142,0.04175658896565437,0.0595468133687973,0.11726053059101105,0.23974737524986267,0.16276472806930542,0.19046556949615479,0.08805160224437714,0.20729924738407135,0.07957379519939423,0.012118550017476082,0.1174413412809372,0.07210177928209305,0.17223629355430603,0.2278960794210434,0.03106236457824707,-0.018541598692536354,0.19411543011665344,0.13206791877746582,-0.006139413453638554,0.036993879824876785,0.04155394434928894,0.12484923005104065,0.07086819410324097,0.11713102459907532,0.2665662169456482,0.23764045536518097,0.21762455999851227,0.0820053294301033,0.1621258556842804,0.162638857960701,0.10094039887189865,0.1880173534154892,0.11339667439460754,0.1431083381175995,0.1529807299375534,0.1280539482831955,0.031646937131881714,0.10083409398794174
Anna Faris,0.021753404289484024,0.1079467236995697,0.07921461760997772,0.1778859794139862,0.14373435080051422,0.14558221399784088,0.12181326001882553,0.9999998807907104,0.22487877309322357,0.1688319444656372,0.05270008370280266,0.0194838959723711,0.3269508481025696,0.002604316920042038,-0.010041370056569576,0.027098659425973892,0.12616628408432007,0.14293797314167023,0.09136028587818146,0.20431241393089294,0.09819847345352173,0.13510407507419586,0.3523557782173157,0.13811543583869934,0.14792822301387787,0.07808862626552582,0.09145791828632355,0.19409072399139404,0.044734299182891846,0.027247201651334763,0.2267713099718094,0.04760366305708885,-0.027986381202936172,0.08452142775058746,0.05841667950153351,0.2312527298927307,0.053484342992305756,0.0953180342912674,0.045383092015981674,0.3076245188713074,0.06466390937566757,-0.05500778555870056,0.04358584061264992,0.18171373009681702,0.2778956890106201,0.13250619173049927,0.09767448157072067,0.035986464470624924,0.206660196185112,0.11081117391586304,0.08260737359523773,0.11478202790021896
Anna Kendrick,0.1639108657836914,0.2067338526248932,0.1871991753578186,0.3279004693031311,0.13908058404922485,0.10954083502292633,0.06346063315868378,0.22487877309322357,1.0,0.2766765356063843,-0.0011183763854205608,0.09150849282741547,0.17829544842243195,0.09757082164287567,0.034109026193618774,-0.018663570284843445,0.10993640124797821,0.10086396336555481,0.010618453845381737,0.10786451399326324,0.0911812111735344,0.026779863983392715,0.11869627237319946,0.1170530617237091,0.07414579391479492,0.11004316806793213,0.017481079325079918,0.09594959020614624,0.14049679040908813,0.12910446524620056,0.17070159316062927,0.06198998540639877,0.09882573038339615,0.05166124552488327,0.1035674512386322,0.2834004759788513,0.07507570087909698,0.1515767127275467,0.007545292843133211,0.2533549666404724,0.16899964213371277,0.05675818771123886,0.007583698257803917,0.09824712574481964,0.2414730191230774,0.09376611560583115,0.05741123482584953,0.027381867170333862,0.20959138870239258,0.16504719853401184,0.07918201386928558,0.11475575715303421
Anne Hathaway,0.26295414566993713,0.16639374196529388,0.19173620641231537,0.16613078117370605,0.38902610540390015,0.2781381607055664,0.22812595963478088,0.1688319444656372,0.2766765356063843,0.9999999403953552,0.018945839256048203,-0.03961607813835144,0.22921979427337646,0.05247446522116661,-0.0013863956555724144,0.017251452431082726,0.16014230251312256,0.2025877684354782,0.1520046591758728,0.18467748165130615,0.14647455513477325,0.11601056903600693,0.20916323363780975,0.1485971063375473,0.14497753977775574,0.14568611979484558,0.03769352287054062,0.18245553970336914,0.10815375298261642,0.042744673788547516,0.2414458990097046,0.08771330118179321,0.1368708610534668,0.06929947435855865,-0.021035170182585716,0.41184112429618835,0.1524038016796112,0.18233144283294678,0.0624183714389801,0.17877838015556335,0.0316447839140892,0.14402249455451965,0.237693190574646,0.18762792646884918,0.07834726572036743,0.12339102476835251,0.010028933174908161,0.024176819249987602,0.1478608250617981,0.2199920415878296,0.08341936022043228,0.11090876162052155
Arnold Schwarzenegger,0.06726793199777603,0.19436132907867432,0.1565185785293579,0.1865183413028717,0.0709570050239563,0.2926664352416992,0.21935442090034485,0.05270010232925415,-0.0011183768510818481,0.018945839256048203,1.0,0.21422231197357178,-0.006294013001024723,0.08852777630090714,0.13825687766075134,0.20555223524570465,0.14117565751075745,0.3196682929992676,0.2675403356552124,0.09210589528083801,0.24085548520088196,0.16808991134166718,0.11067197471857071,0.09618902951478958,0.19975805282592773,0.12843240797519684,0.32898831367492676,0.08638730645179749,0.08626538515090942,0.04927711933851242,0.11394913494586945,0.3033767640590668,0.029341276735067368,0.21077948808670044,0.22055476903915405,0.058585211634635925,0.11646707355976105,0.1637016236782074,0.1686682403087616,0.15131229162216187,0.24448509514331818,0.12613798677921295,0.35610538721084595,0.15084806084632874,0.10491746664047241,0.21254001557826996,0.1014782190322876,0.17242994904518127,0.17414875328540802,0.129779651761055,-0.029286962002515793,0.09137368947267532
Barack Obama,0.07002203166484833,0.04952630028128624,-0.02006450667977333,0.07281447947025299,0.06518658995628357,0.07793489098548889,-0.002439762931317091,0.0194838959723711,0.09150850027799606,-0.03961607813835144,0.21422231197357178,1.0,-0.026353321969509125,0.2475174516439438,0.07714243233203888,0.1975887417793274,0.1080324649810791,0.09685250371694565,0.12654078006744385,0.011946461163461208,0.17388395965099335,0.01278027705848217,0.0057405587285757065,0.022794010117650032,0.023905977606773376,0.017867688089609146,0.12103072553873062,0.07080858200788498,0.1792362630367279,0.2929334044456482,0.016928868368268013,0.10687824338674545,0.06919366121292114,0.09711107611656189,0.10054309666156769,0.07273294776678085,0.04710650444030762,0.3117259740829468,0.009276808239519596,0.09415565431118011,0.11218877881765366,0.33381187915802,0.14626896381378174,0.1875302791595459,0.22717086970806122,0.055183086544275284,0.1501496434211731,0.11081495136022568,0.13657408952713013,0.0861196368932724,0.05322732403874397,0.08424762636423111
Beth Behrs,0.11458595097064972,0.062259383499622345,0.10999195277690887,0.12544682621955872,0.15476872026920319,0.04433107376098633,0.23873759806156158,0.3269508481025696,0.17829540371894836,0.22921979427337646,-0.006294013001024723,-0.026353321969509125,1.0,0.017580650746822357,-0.031940095126628876,-0.002430519089102745,0.15304067730903625,0.08364853262901306,0.11428726464509964,0.269328236579895,0.08218839764595032,0.17216092348098755,0.10791745781898499,0.09147758781909943,0.10868418216705322,0.08905614912509918,0.11371569335460663,0.2238772213459015,0.1698201596736908,0.06972868740558624,0.1746138632297516,0.15431658923625946,0.15545064210891724,0.01308098528534174,0.023834332823753357,0.23008856177330017,0.08942440152168274,0.12214644253253937,0.1494320034980774,0.29573678970336914,-0.016964878886938095,0.02450338937342167,0.06448772549629211,0.13885456323623657,0.0962798073887825,0.1176535114645958,0.12126871943473816,0.05832637846469879,0.2008827030658722,0.19884267449378967,0.018739569932222366,0.08884503692388535
