label,Adam Driver,Adriana Lima,Amber Heard,Amy Adams,Andrew Garfield,Angelina Jolie,Anjelica Huston,Anna Faris,Anna Kendrick,Anne Hathaway,Arnold Schwarzenegger,Barack Obama,Beth Behrs,Bill Clinton,Bob Dylan,Bob Marley,Bradley Cooper,Bruce Willis,Bryan Cranston,Cameron Diaz,Channing Tatum,Charlie Sheen,Charlize Theron,Chris Evans,Chris Hemsworth,Chris Pine,Chuck Norris,Courteney Cox,Demi Lovato,Drake,Drew Barrymore,Dwayne Johnson,Ed Sheeran,Elon Musk,Elvis Presley,Emma Stone,Frida Kahlo,George Clooney,Glenn Close,Gwyneth Paltrow,Harrison Ford,Hillary Clinton,Hugh Jackman,Idris Elba,Jake Gyllenhaal,James Franco,Jared Leto,Jason Momoa,Jennifer Aniston,Jennifer Lawrence,person,<empty>
Adam Driver,1.0,0.7507712841033936,0.7460962533950806,0.767776370048523,0.8494459390640259,0.8225498199462891,0.8195993304252625,0.761878252029419,0.8357980251312256,0.8340015411376953,0.8384473323822021,0.8374584317207336,0.7692387104034424,0.829993724822998,0.8097692728042603,0.752621054649353,0.8618872761726379,0.8083922266960144,0.8030045032501221,0.8083368539810181,0.8530930280685425,0.7509744167327881,0.6421289443969727,0.8306167125701904,0.8396043181419373,0.8274184465408325,0.7715322971343994,0.7566261291503906,0.8498561382293701,0.8422418832778931,0.8291224241256714,0.8340985774993896,0.8485690355300903,0.8594832420349121,0.8041022419929504,0.8226671814918518,0.7877539396286011,0.8541813492774963,0.7858129739761353,0.7673926949501038,0.8642816543579102,0.8053749799728394,0.8618952035903931,0.8745456337928772,0.817399263381958,0.8666384220123291,0.8551216125488281,0.8460239171981812,0.8219190835952759,0.7885724306106567,0.7939856648445129,-0.12077483534812927
Adriana Lima,0.7507712841033936,1.0,0.7690050601959229,0.7635287642478943,0.7140595316886902,0.8296379446983337,0.8110208511352539,0.7605537176132202,0.7970460653305054,0.7533488273620605,0.729403018951416,0.7079308032989502,0.7117469906806946,0.6461884379386902,0.6637182235717773,0.6604712009429932,0.7041463255882263,0.70943284034729,0.6480900049209595,0.8272830247879028,0.7565125226974487,0.643748939037323,0.7561999559402466,0.6757845878601074,0.667700469493866,0.6895993947982788,0.6234508752822876,0.7798205614089966,0.7222461700439453,0.692919135093689,0.7686465978622437,0.7256773114204407,0.7379710674285889,0.7057656049728394,0.7349154949188232,0.7255158424377441,0.8141547441482544,0.719510555267334,0.7481690049171448,0.7227905988693237,0.6766425371170044,0.6848711967468262,0.7091410160064697,0.767072319984436,0.7737769484519958,0.719765841960907,0.7665308713912964,0.726262092590332,0.7902216911315918,0.7121740579605103,0.6573879718780518,-0.1378909796476364
Amber Heard,0.7460962533950806,0.7690050601959229,1.0,0.7505371570587158,0.7564212679862976,0.8083792328834534,0.7972636818885803,0.7385469675064087,0.8046575784683228,0.7719601392745972,0.7255451679229736,0.7723896503448486,0.7859172224998474,0.7389276027679443,0.7359625101089478,0.6938753128051758,0.7212872505187988,0.7379366159439087,0.7424549460411072,0.7690706849098206,0.7035677433013916,0.7258695363998413,0.6412776112556458,0.7532006502151489,0.7523359656333923,0.7922167778015137,0.6900861263275146,0.7511482238769531,0.7675711512565613,0.7132942080497742,0.8041197061538696,0.7219240665435791,0.7508089542388916,0.7759839296340942,0.7585543990135193,0.8190980553627014,0.7199064493179321,0.7743099927902222,0.751022219657898,0.7848984003067017,0.7128353118896484,0.7713078260421753,0.7677980661392212,0.7873473167419434,0.7425905466079712,0.7412013411521912,0.72078537940979,0.7567695379257202,0.7860223054885864,0.7255030870437622,0.7209509611129761,-0.18873071670532227
Amy Adams,0.767776370048523,0.7635287642478943,0.7505371570587158,1.0,0.7512108087539673,0.7842645049095154,0.7373786568641663,0.7291860580444336,0.832494854927063,0.7834016680717468,0.7688748836517334,0.7327881455421448,0.7423949837684631,0.6725059747695923,0.7139593958854675,0.6902960538864136,0.7599784135818481,0.7442302703857422,0.704816997051239,0.7668912410736084,0.7768973708152771,0.6441377401351929,0.6345378160476685,0.7290617227554321,0.6818522214889526,0.7425293922424316,0.7030922174453735,0.7461945414543152,0.7169640064239502,0.7383063435554504,0.776135265827179,0.7858712077140808,0.7324875593185425,0.738082230091095,0.7102062106132507,0.7815567851066589,0.7521343231201172,0.7300249934196472,0.7748104929924011,0.7793694734573364,0.6920688152313232,0.7026185989379883,0.7344914674758911,0.7947248816490173,0.7604751586914062,0.7059739828109741,0.7345983386039734,0.7417478561401367,0.7632896900177002,0.7528624534606934,0.6738681793212891,-0.13131581246852875
Andrew Garfield,0.8494459390640259,0.7140595316886902,0.7564212679862976,0.7512108087539673,0.9999999403953552,0.7910606861114502,0.7592701315879822,0.7274309396743774,0.7800089120864868,0.8358153104782104,0.8247663974761963,0.7962470054626465,0.7871511578559875,0.7973190546035767,0.8027122616767883,0.7468079328536987,0.8712355494499207,0.7862190008163452,0.7945219278335571,0.8044091463088989,0.7847070693969727,0.7601808309555054,0.5508886575698853,0.8502234220504761,0.8288407325744629,0.8475099802017212,0.7603335976600647,0.7254552841186523,0.8006374835968018,0.7718473672866821,0.7768493890762329,0.81083083152771,0.8073199987411499,0.8200815916061401,0.7639553546905518,0.8392602205276489,0.7729952335357666,0.8428682088851929,0.7679177522659302,0.7816420793533325,0.8529882431030273,0.7959349155426025,0.8543381690979004,0.8159897327423096,0.7280170917510986,0.8258934020996094,0.8110923171043396,0.7708823084831238,0.8047106266021729,0.7959575057029724,0.7567148208618164,-0.15987998247146606
Angelina Jolie,0.8225498199462891,0.8296379446983337,0.8083792328834534,0.7842645049095154,0.7910606861114502,1.0,0.8472055792808533,0.7624037265777588,0.7957855463027954,0.8187987208366394,0.8203051686286926,0.8222511410713196,0.7623846530914307,0.7803394794464111,0.7857051491737366,0.7323371767997742,0.8040792346000671,0.7924643754959106,0.7266308665275574,0.8557796478271484,0.8476013541221619,0.7493520379066467,0.7345368266105652,0.7630539536476135,0.7626909017562866,0.7779569625854492,0.6840484142303467,0.8205173015594482,0.84291672706604,0.7734495997428894,0.8421052694320679,0.8343483209609985,0.795904278755188,0.8186497092247009,0.8311555981636047,0.8069828748703003,0.8009157180786133,0.8426496982574463,0.7721830606460571,0.7734407186508179,0.7543338537216187,0.807303249835968,0.8080360889434814,0.8198106288909912,0.7805207967758179,0.8217606544494629,0.8295184969902039,0.8221659660339355,0.8404912352561951,0.8147943019866943,0.7429540753364563,-0.14165453612804413
Anjelica Huston,0.8195993304252625,0.8110208511352539,0.7972636818885803,0.7373786568641663,0.7592701315879822,0.8472055792808533,1.0,0.7628246545791626,0.7876691222190857,0.7890830039978027,0.7873015403747559,0.7730032205581665,0.7765227556228638,0.7653114795684814,0.7440953850746155,0.6911675930023193,0.7540891170501709,0.7943625450134277,0.7682815790176392,0.8133436441421509,0.7876687049865723,0.7543805241584778,0.7557313442230225,0.7175531387329102,0.72945237159729,0.8147936463356018,0.6676475405693054,0.8267607688903809,0.769452691078186,0.7386739253997803,0.8357580304145813,0.7638689279556274,0.7609217762947083,0.7542253732681274,0.7923044562339783,0.7863430976867676,0.7896581888198853,0.8051605820655823,0.8024277687072754,0.7450622320175171,0.7530655860900879,0.7622131109237671,0.7908743619918823,0.838057279586792,0.7919498682022095,0.7930430173873901,0.7714968919754028,0.7756508588790894,0.7987631559371948,0.7336858510971069,0.7207788228988647,-0.1633596122264862
Anna Faris,0.761878252029419,0.7605537176132202,0.7385469675064087,0.7291860580444336,0.7274309396743774,0.7624037265777588,0.7628246545791626,1.0,0.8044668436050415,0.7877739667892456,0.7427777051925659,0.7333715558052063,0.8121228218078613,0.696475625038147,0.694116473197937,0.6060150861740112,0.7328619956970215,0.7381516695022583,0.735236406326294,0.7578717470169067,0.7346453666687012,0.653796911239624,0.7227539420127869,0.666594386100769,0.7160181999206543,0.7145860195159912,0.6786543130874634,0.7445737719535828,0.7447394132614136,0.6564463973045349,0.8098471760749817,0.7112709283828735,0.7232546210289001,0.7718352675437927,0.7228440642356873,0.7696995139122009,0.7793649435043335,0.7617942690849304,0.7330159544944763,0.7610605955123901,0.6989667415618896,0.744560718536377,0.6973026990890503,0.7812421321868896,0.8465371131896973,0.7694343328475952,0.7102643251419067,0.7351934909820557,0.7982253432273865,0.6798107624053955,0.7080579996109009,-0.22184009850025177
Anna Kendrick,0.8357980251312256,0.7970460653305054,0.8046575784683228,0.832494854927063,0.7800089120864868,0.7957855463027954,0.7876691222190857,0.8044668436050415,0.9999999403953552,0.8609668016433716,0.7762753963470459,0.8033662438392639,0.7971752882003784,0.7549131512641907,0.7370390295982361,0.6703029274940491,0.7675015330314636,0.7486544847488403,0.7770876884460449,0.7789828777313232,0.7765041589736938,0.7060006856918335,0.6398585438728333,0.75824373960495,0.7542142868041992,0.7680599689483643,0.6925359964370728,0.7253585457801819,0.8121109008789062,0.7560588121414185,0.8368203639984131,0.7735635638237,0.7871636152267456,0.8148173093795776,0.7525103688240051,0.8449140787124634,0.7950902581214905,0.7942807674407959,0.7708693742752075,0.7931418418884277,0.7541517615318298,0.7811291813850403,0.792441725730896,0.8272408246994019,0.8343531489372253,0.8103644847869873,0.794875979423523,0.7820161581039429,0.8251086473464966,0.747705340385437,0.7240593433380127,-0.117346853017807
Anne Hathaway,0.8340015411376953,0.7533488273620605,0.7719601392745972,0.7834016680717468,0.8358153104782104,0.8187987208366394,0.7890830039978027,0.7877739667892456,0.8609668016433716,1.0,0.8220272064208984,0.7659250497817993,0.8330827951431274,0.7784187197685242,0.7602220773696899,0.701189398765564,0.8182560205459595,0.8021523952484131,0.770990788936615,0.822151780128479,0.7937608957290649,0.7335255742073059,0.5823960304260254,0.7780786156654358,0.7996183633804321,0.7851482629776001,0.7238508462905884,0.7457159757614136,0.820987343788147,0.747628927230835,0.822200357913971,0.790730893611908,0.7743526697158813,0.793067216873169,0.7739423513412476,0.839887797832489,0.8114995956420898,0.8283555507659912,0.7925140857696533,0.8157716393470764,0.7577468156814575,0.783111035823822,0.8202535510063171,0.8004006147384644,0.7721226215362549,0.8364087343215942,0.7958610653877258,0.7844008803367615,0.8442683219909668,0.7948698997497559,0.7562159895896912,-0.13390223681926727
