label,Adam Driver,Adriana Lima,Amber Heard,Amy Adams,Andrew Garfield,Angelina Jolie,Anjelica Huston,Anna Faris,Anna Kendrick,Anne Hathaway,Arnold Schwarzenegger,Barack Obama,Beth Behrs,Bill Clinton,Bob Dylan,Bob Marley,Bradley Cooper,Bruce Willis,Bryan Cranston,Cameron Diaz,Channing Tatum,Charlie Sheen,Charlize Theron,Chris Evans,Chris Hemsworth,Chris Pine,Chuck Norris,Courteney Cox,Demi Lovato,Drake,Drew Barrymore,Dwayne Johnson,Ed Sheeran,Elon Musk,Elvis Presley,Emma Stone,Frida Kahlo,George Clooney,Glenn Close,Gwyneth Paltrow,Harrison Ford,Hillary Clinton,Hugh Jackman,Idris Elba,Jake Gyllenhaal,James Franco,Jared Leto,Jason Momoa,Jennifer Aniston,Jennifer Lawrence,person,<empty>
Adam Driver,0.9999997615814209,0.10412029922008514,0.15659035742282867,0.18634460866451263,0.3210093379020691,0.20304355025291443,0.22335359454154968,0.12210005521774292,0.22151482105255127,0.29618018865585327,0.1452050507068634,0.14685724675655365,0.13105450570583344,0.10922291874885559,0.1419253647327423,0.1370282620191574,0.2542334794998169,0.15903232991695404,0.22460336983203888,0.15573236346244812,0.21135596930980682,0.0978207141160965,0.15262117981910706,0.25727716088294983,0.26384270191192627,0.15529951453208923,0.18166986107826233,0.1288413554430008,0.1919676661491394,0.20381522178649902,0.09217193722724915,0.23574715852737427,0.2132856845855713,0.146988183259964,0.09571096301078796,0.1725681722164154,0.1401461958885193,0.1844596266746521,0.11444848030805588,0.10464385896921158,0.3593166172504425,0.07848906517028809,0.2708094120025635,0.24533763527870178,0.22742818295955658,0.36415424942970276,0.2591778039932251,0.2537350654602051,0.16316531598567963,0.19863751530647278,0.03691382333636284,-0.032691944390535355
Adriana Lima,0.10412029922008514,1.0,0.2656078338623047,0.1884440928697586,0.048544615507125854,0.3321458697319031,0.10526701807975769,0.10877163708209991,0.24506884813308716,0.24873462319374084,0.17608515918254852,0.07727505266666412,0.10763099044561386,0.039668042212724686,0.03356033191084862,0.07727538794279099,0.13180436193943024,0.09988035261631012,0.08173832297325134,0.29806220531463623,0.2287026196718216,0.01405287068337202,0.3257862329483032,0.07847321033477783,0.17737552523612976,0.07059241831302643,0.05744386091828346,0.14717654883861542,0.15285155177116394,0.0847431942820549,0.1565747857093811,0.17287570238113403,0.1122988611459732,0.10677359998226166,0.06224662438035011,0.1286037564277649,0.17463073134422302,0.062465161085128784,0.13035236299037933,0.22576336562633514,0.006482753902673721,0.05615603178739548,0.1505434811115265,0.08161923289299011,0.11109887063503265,0.11436913907527924,0.21366176009178162,0.17635123431682587,0.23274540901184082,0.21171016991138458,-0.04862748458981514,-0.07198512554168701
Amber Heard,0.15659035742282867,0.2656078338623047,1.0,0.29357433319091797,0.17049072682857513,0.3204955458641052,0.22127047181129456,0.11359743773937225,0.23693709075450897,0.25841277837753296,0.1731492131948471,0.01029384508728981,0.17043690383434296,0.11362777650356293,0.16494326293468475,0.1288556158542633,0.07474201917648315,0.08343679457902908,0.1152777150273323,0.25232863426208496,0.12001074850559235,0.17022794485092163,0.20282569527626038,0.13241654634475708,0.31746768951416016,0.2294376790523529,0.05756613612174988,0.17566177248954773,0.14425581693649292,0.0433480329811573,0.2677892744541168,0.11853545904159546,0.02435421571135521,0.21341346204280853,0.14717666804790497,0.23797878623008728,0.13081757724285126,0.14953935146331787,0.14456269145011902,0.2827065587043762,0.0883428305387497,0.13097473978996277,0.16303607821464539,0.18342538177967072,0.17072170972824097,0.19532901048660278,0.21007268130779266,0.16539140045642853,0.18378537893295288,0.14410504698753357,0.03860561549663544,-0.0759291723370552
Amy Adams,0.18634460866451263,0.1884440928697586,0.29357433319091797,1.0,0.1543319970369339,0.2330978810787201,0.08243481814861298,0.20782339572906494,0.4130353033542633,0.28225159645080566,0.18935546278953552,0.1322742998600006,0.17666387557983398,0.1041482612490654,0.069155752658844,0.11331949383020401,0.185883030295372,0.2136201560497284,0.21331027150154114,0.17247188091278076,0.26196664571762085,0.1287918984889984,0.2377896010875702,0.22607514262199402,0.15249937772750854,0.19839999079704285,0.2380448877811432,0.28215110301971436,0.18707984685897827,0.17076058685779572,0.27070486545562744,0.18659131228923798,0.15302413702011108,0.10499471426010132,0.10071755200624466,0.25584402680397034,0.16867320239543915,0.12943142652511597,0.24895456433296204,0.3191028833389282,0.14840281009674072,0.17543716728687286,0.23510316014289856,0.24774563312530518,0.3073386251926422,0.14511843025684357,0.20068039000034332,0.1012444794178009,0.3102673292160034,0.20117539167404175,-0.029082320630550385,-0.060374438762664795
Andrew Garfield,0.3210093379020691,0.048544615507125854,0.17049072682857513,0.1543319970369339,0.9999998807907104,0.16726738214492798,0.0986289530992508,0.12179309874773026,0.18794630467891693,0.3388291001319885,0.13044233620166779,0.13737475872039795,0.14962342381477356,0.08394022285938263,0.08847779035568237,0.09207639843225479,0.3295714259147644,0.16242921352386475,0.23447492718696594,0.15817955136299133,0.17034247517585754,0.19857048988342285,0.043526582419872284,0.3320279121398926,0.3140934109687805,0.30480021238327026,0.10691636800765991,0.08480784296989441,0.10377924889326096,0.1314685344696045,0.12061349302530289,0.14904586970806122,0.1675739735364914,0.12491723150014877,0.08840986341238022,0.3006812036037445,0.14362837374210358,0.24396876990795135,0.10613731294870377,0.125412255525589,0.26554375886917114,0.06211431697010994,0.2802307605743408,0.12224883586168289,0.24946555495262146,0.2786605656147003,0.15208524465560913,0.1377711296081543,0.20101720094680786,0.25461333990097046,0.028023667633533478,-0.07080590724945068
Angelina Jolie,0.20304355025291443,0.3321458697319031,0.3204955458641052,0.2330978810787201,0.16726738214492798,1.0,0.28416937589645386,0.18580934405326843,0.15939998626708984,0.3606523275375366,0.29448819160461426,0.11061081290245056,0.05745847523212433,0.1286340355873108,0.191115602850914,0.16372938454151154,0.21359655261039734,0.152565136551857,0.15524306893348694,0.2805793285369873,0.20638389885425568,0.15538492798805237,0.2641356289386749,0.09619273990392685,0.16196385025978088,0.05727838724851608,0.11862190812826157,0.3182559311389923,0.25707873702049255,0.05082646757364273,0.2724289298057556,0.22074763476848602,0.08962156623601913,0.20463337004184723,0.2097564935684204,0.28086215257644653,0.15445443987846375,0.2348024696111679,0.16379666328430176,0.29877233505249023,0.14052264392375946,0.25805196166038513,0.24058914184570312,0.1588239222764969,0.16051845252513885,0.24991294741630554,0.2765434682369232,0.2338869869709015,0.3498389422893524,0.3173427879810333,0.10703465342521667,-0.07127837836742401
Anjelica Huston,0.2233535647392273,0.10526704043149948,0.22127045691013336,0.08243481814861298,0.0986289530992508,0.28416940569877625,1.0,0.1685585081577301,0.13529352843761444,0.2594064176082611,0.18210548162460327,0.04735192656517029,0.28434163331985474,0.07931797206401825,0.09939248859882355,0.040393631905317307,0.09703898429870605,0.18485291302204132,0.23266783356666565,0.34570568799972534,0.07567018270492554,0.19910570979118347,0.1340375691652298,0.03196955844759941,0.14193645119667053,0.04228930547833443,0.1888303905725479,0.24260388314723969,0.11032982170581818,-0.018619675189256668,0.18278367817401886,0.11002854257822037,0.05344260483980179,0.06015097349882126,0.07167012989521027,0.1710205078125,0.09315024316310883,0.09940318018198013,0.3045441806316376,0.25349563360214233,0.1481386423110962,0.1716003119945526,0.20652154088020325,0.23151277005672455,0.15427079796791077,0.22383785247802734,0.17161360383033752,0.15381255745887756,0.23415562510490417,0.16721102595329285,0.0773126482963562,-0.0654427707195282
Anna Faris,0.12210004776716232,0.10877162963151932,0.11359744518995285,0.20782339572906494,0.12179311364889145,0.18580931425094604,0.1685585081577301,1.0,0.27608951926231384,0.28873080015182495,0.05515405163168907,0.019543329253792763,0.3588330149650574,-0.036890216171741486,0.05006508156657219,0.06724163889884949,0.1281205266714096,0.14000554382801056,0.1437951922416687,0.2695695459842682,0.08350375294685364,0.11715443432331085,0.41280466318130493,0.16993501782417297,0.1309637427330017,0.048040248453617096,0.07797081768512726,0.25410619378089905,0.08085940778255463,0.022661898285150528,0.2947821617126465,0.02360759675502777,0.017846867442131042,0.06885304301977158,0.03769112005829811,0.31925132870674133,0.07925692200660706,0.10699652135372162,0.06807105243206024,0.3355102241039276,0.13165901601314545,-0.0031535793095827103,0.05415726825594902,0.17643076181411743,0.3078785240650177,0.17902302742004395,0.12114609777927399,0.033747896552085876,0.24396608769893646,0.16660460829734802,0.0406232513487339,-0.05592430755496025
Anna Kendrick,0.22151485085487366,0.24506884813308716,0.23693712055683136,0.4130353331565857,0.18794631958007812,0.15939998626708984,0.13529352843761444,0.27608951926231384,1.0,0.38438206911087036,0.08557576686143875,0.13693347573280334,0.24447309970855713,0.07431364804506302,0.06265707314014435,0.08900754153728485,0.1572275608778,0.10353091359138489,0.13598765432834625,0.19874319434165955,0.1526845097541809,0.05331096425652504,0.19717371463775635,0.13011609017848969,0.09109771251678467,0.1504904329776764,0.07755687832832336,0.183287113904953,0.2576671242713928,0.15878832340240479,0.1932767927646637,0.11847274005413055,0.10082407295703888,0.06157589703798294,0.11364269256591797,0.3296283781528473,0.1122271716594696,0.162082701921463,0.07275167107582092,0.27089178562164307,0.171919584274292,0.13257387280464172,0.11020147055387497,0.16298988461494446,0.30560702085494995,0.17316095530986786,0.14544472098350525,0.07223446667194366,0.29954075813293457,0.22357788681983948,0.017046838998794556,-0.041529539972543716
Anne Hathaway,0.29618018865585327,0.24873462319374084,0.25841277837753296,0.28225159645080566,0.3388291001319885,0.3606523275375366,0.2594063878059387,0.28873077034950256,0.38438209891319275,0.9999998807907104,0.13938814401626587,0.02224781922996044,0.25728195905685425,0.03818435221910477,0.07018275558948517,0.05900872126221657,0.23982861638069153,0.24263699352741241,0.14223231375217438,0.24270889163017273,0.16489997506141663,0.12876610457897186,0.28470510244369507,0.17723217606544495,0.21157018840312958,0.17492738366127014,0.10972282290458679,0.2584949731826782,0.15273848176002502,0.07080897688865662,0.27516108751296997,0.1655585914850235,0.10262076556682587,0.13049350678920746,0.031089888885617256,0.39805981516838074,0.18028557300567627,0.2156716287136078,0.15863636136054993,0.29195600748062134,0.06311260163784027,0.14516091346740723,0.30013006925582886,0.19347938895225525,0.21117645502090454,0.1741780787706375,0.15234842896461487,0.10881972312927246,0.23304273188114166,0.270111083984375,0.05242472514510155,-0.05814582481980324
