space_index,space_name,pair_type,left_index,left_label,right_index,right_label,cosine,angle_degrees
-1,embedding,target_target,2,Amber Heard,49,Jennifer Lawrence,0.2654213309288025,74.60801015356869
-1,embedding,target_person,2,Amber Heard,50,person,0.19663837552070618,78.6595511536511
-1,embedding,target_empty,2,Amber Heard,51,<empty>,0.10928574204444885,83.72585662313526
-1,embedding,target_target,3,Amy Adams,4,Andrew Garfield,0.2888362407684326,73.21170371872438
-1,embedding,target_target,3,Amy Adams,5,Angelina Jolie,0.3551216721534729,69.19909843207603
-1,embedding,target_target,3,Amy Adams,6,Anjelica Huston,0.22908666729927063,76.75669399308585
-1,embedding,target_target,3,Amy Adams,7,Anna Faris,0.31889963150024414,71.40360768483585
-1,embedding,target_target,3,Amy Adams,8,Anna Kendrick,0.51833176612854,58.779583948831444
-1,embedding,target_target,3,Amy Adams,9,Anne Hathaway,0.38483887910842896,67.36626195321377
-1,embedding,target_target,3,Amy Adams,10,Arnold Schwarzenegger,0.31740644574165344,71.49384998560905
-1,embedding,target_target,3,Amy Adams,11,Barack Obama,0.24747712910175323,75.67172824577597
-1,embedding,target_target,3,Amy Adams,12,Beth Behrs,0.26458609104156494,74.65764028235836
-1,embedding,target_target,3,Amy Adams,13,Bill Clinton,0.23416340351104736,76.45768658399979
-1,embedding,target_target,3,Amy Adams,14,Bob Dylan,0.2610127031803131,74.86983915381019
-1,embedding,target_target,3,Amy Adams,15,Bob Marley,0.23243609070777893,76.55946286259062
-1,embedding,target_target,3,Amy Adams,16,Bradley Cooper,0.27816683053970337,73.84917415010077
-1,embedding,target_target,3,Amy Adams,17,Bruce Willis,0.34352296590805054,69.9083418330848
-1,embedding,target_target,3,Amy Adams,18,Bryan Cranston,0.32548630237579346,71.0049599331406
-1,embedding,target_target,3,Amy Adams,19,Cameron Diaz,0.2800552546977997,73.73649749214871
-1,embedding,target_target,3,Amy Adams,20,Channing Tatum,0.3332914710044861,70.53132337583621
-1,embedding,target_target,3,Amy Adams,21,Charlie Sheen,0.2197239249944687,77.30718169568355
-1,embedding,target_target,3,Amy Adams,22,Charlize Theron,0.304148405790329,72.29306269668942
-1,embedding,target_target,3,Amy Adams,23,Chris Evans,0.32801878452301025,70.8514321863061
-1,embedding,target_target,3,Amy Adams,24,Chris Hemsworth,0.2425820380449295,75.96101540341377
-1,embedding,target_target,3,Amy Adams,25,Chris Pine,0.31336119771003723,71.73809088947955
-1,embedding,target_target,3,Amy Adams,26,Chuck Norris,0.3257482945919037,70.98908365384123
-1,embedding,target_target,3,Amy Adams,27,Courteney Cox,0.32730767130851746,70.89455667905197
-1,embedding,target_target,3,Amy Adams,28,Demi Lovato,0.2827797830104828,73.57381886444345
-1,embedding,target_target,3,Amy Adams,29,Drake,0.2614614963531494,74.84320015052022
-1,embedding,target_target,3,Amy Adams,30,Drew Barrymore,0.3659873604774475,68.53164081130079
-1,embedding,target_target,3,Amy Adams,31,Dwayne Johnson,0.2793988585472107,73.7756700059206
-1,embedding,target_target,3,Amy Adams,32,Ed Sheeran,0.29864439368247986,72.6237995472507
-1,embedding,target_target,3,Amy Adams,33,Elon Musk,0.27926602959632874,73.7835960445207
-1,embedding,target_target,3,Amy Adams,34,Elvis Presley,0.26028668880462646,74.91292608126152
-1,embedding,target_target,3,Amy Adams,35,Emma Stone,0.3720128536224365,68.16019115102954
-1,embedding,target_target,3,Amy Adams,36,Frida Kahlo,0.2753615975379944,74.01643583225302
-1,embedding,target_target,3,Amy Adams,37,George Clooney,0.27075958251953125,74.29052857341595
-1,embedding,target_target,3,Amy Adams,38,Glenn Close,0.3097795248031616,71.95405586150842
-1,embedding,target_target,3,Amy Adams,39,Gwyneth Paltrow,0.40407198667526245,66.16701388363708
-1,embedding,target_target,3,Amy Adams,40,Harrison Ford,0.2432042360305786,75.92426553777872
-1,embedding,target_target,3,Amy Adams,41,Hillary Clinton,0.2480977177619934,75.6350265712303
-1,embedding,target_target,3,Amy Adams,42,Hugh Jackman,0.30607903003692627,72.17690728739525
-1,embedding,target_target,3,Amy Adams,43,Idris Elba,0.3229547142982483,71.15829207091404
-1,embedding,target_target,3,Amy Adams,44,Jake Gyllenhaal,0.3700910806655884,68.27876542798049
-1,embedding,target_target,3,Amy Adams,45,James Franco,0.26430192589759827,74.67452274393516
-1,embedding,target_target,3,Amy Adams,46,Jared Leto,0.2947421073913574,72.85792634897871
-1,embedding,target_target,3,Amy Adams,47,Jason Momoa,0.25130021572113037,75.44553440793538
-1,embedding,target_target,3,Amy Adams,48,Jennifer Aniston,0.37487074732780457,67.98367554008996
-1,embedding,target_target,3,Amy Adams,49,Jennifer Lawrence,0.2658480107784271,74.582652182265
-1,embedding,target_person,3,Amy Adams,50,person,0.14552387595176697,81.63238314514025
-1,embedding,target_empty,3,Amy Adams,51,<empty>,0.0835714340209961,85.20611823462663
-1,embedding,target_target,4,Andrew Garfield,5,Angelina Jolie,0.3293377161026001,70.7714175057962
-1,embedding,target_target,4,Andrew Garfield,6,Anjelica Huston,0.3106229305267334,71.90322482266392
-1,embedding,target_target,4,Andrew Garfield,7,Anna Faris,0.2493988573551178,75.5580574773818
-1,embedding,target_target,4,Andrew Garfield,8,Anna Kendrick,0.35135558247566223,69.42974897341557
-1,embedding,target_target,4,Andrew Garfield,9,Anne Hathaway,0.48952895402908325,60.69037420724023
-1,embedding,target_target,4,Andrew Garfield,10,Arnold Schwarzenegger,0.3403928279876709,70.09919092630261
-1,embedding,target_target,4,Andrew Garfield,11,Barack Obama,0.26493504643440247,74.636906716723
-1,embedding,target_target,4,Andrew Garfield,12,Beth Behrs,0.31810009479522705,71.45193448467798
-1,embedding,target_target,4,Andrew Garfield,13,Bill Clinton,0.2875761389732361,73.2871014899525
-1,embedding,target_target,4,Andrew Garfield,14,Bob Dylan,0.2565954625606537,75.13185561026917
-1,embedding,target_target,4,Andrew Garfield,15,Bob Marley,0.26702916622161865,74.51243887741117
-1,embedding,target_target,4,Andrew Garfield,16,Bradley Cooper,0.44920170307159424,63.30752242334103
-1,embedding,target_target,4,Andrew Garfield,17,Bruce Willis,0.3289431631565094,70.79535764573937
-1,embedding,target_target,4,Andrew Garfield,18,Bryan Cranston,0.3625316023826599,68.74424797491957
-1,embedding,target_target,4,Andrew Garfield,19,Cameron Diaz,0.31601881980895996,71.5776700316004
-1,embedding,target_target,4,Andrew Garfield,20,Channing Tatum,0.3019423484802246,72.42569750923423
-1,embedding,target_target,4,Andrew Garfield,21,Charlie Sheen,0.3226621747016907,71.1760014382586
-1,embedding,target_target,4,Andrew Garfield,22,Charlize Theron,0.0981629490852356,84.36660529055514
-1,embedding,target_target,4,Andrew Garfield,23,Chris Evans,0.4526005685329437,63.089343453558854
-1,embedding,target_target,4,Andrew Garfield,24,Chris Hemsworth,0.447618305683136,63.409020709279325
-1,embedding,target_target,4,Andrew Garfield,25,Chris Pine,0.40155959129333496,66.32428767390948
-1,embedding,target_target,4,Andrew Garfield,26,Chuck Norris,0.29023146629333496,73.12818592254062
-1,embedding,target_target,4,Andrew Garfield,27,Courteney Cox,0.24042603373527527,76.08831342613996
-1,embedding,target_target,4,Andrew Garfield,28,Demi Lovato,0.29653680324554443,72.75028627651287
-1,embedding,target_target,4,Andrew Garfield,29,Drake,0.28199321031570435,73.62079818642438
-1,embedding,target_target,4,Andrew Garfield,30,Drew Barrymore,0.26952314376831055,74.36410689411991
-1,embedding,target_target,4,Andrew Garfield,31,Dwayne Johnson,0.28233063220977783,73.600646508628
-1,embedding,target_target,4,Andrew Garfield,32,Ed Sheeran,0.3603751063346863,68.87676563000143
-1,embedding,target_target,4,Andrew Garfield,33,Elon Musk,0.2674562335014343,74.48704617285833
-1,embedding,target_target,4,Andrew Garfield,34,Elvis Presley,0.22320860624313354,77.10243990314899
-1,embedding,target_target,4,Andrew Garfield,35,Emma Stone,0.41752785444259644,65.32139129825488
-1,embedding,target_target,4,Andrew Garfield,36,Frida Kahlo,0.2764953374862671,73.94885364967443
-1,embedding,target_target,4,Andrew Garfield,37,George Clooney,0.38003671169281006,67.66404331739908
-1,embedding,target_target,4,Andrew Garfield,38,Glenn Close,0.2858370840549469,73.39110838693088
-1,embedding,target_target,4,Andrew Garfield,39,Gwyneth Paltrow,0.3297540545463562,70.74615171147794
-1,embedding,target_target,4,Andrew Garfield,40,Harrison Ford,0.42841029167175293,64.63328450814737
-1,embedding,target_target,4,Andrew Garfield,41,Hillary Clinton,0.2718624174594879,74.22487835586483
-1,embedding,target_target,4,Andrew Garfield,42,Hugh Jackman,0.4146144390106201,65.50496177953964
